region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5
1;Norte;15;PA;Pará;1504109;Magalhães Barata;121850.919;15015.52;110100.87;13567.57;98319.177;11435.12;36893.16;2912.108;13278.698;42987.021;96070.987;2248.19;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;91.1;0.915143;222.59;220.0;4.043167;3.7;;98.0;0.978079;238.77;227.7;3.451708;3.4;;97.2;0.978189;215.7;215.37;3.851167;3.8;;91.7;0.919724;184.46;182.46;4.801736;4.4;;91.7;0.919724;184.46;182.46;4.801736;4.4;;98.0;0.978079;238.77;227.7;3.451708;3.4;;88.8;0.886787;225.03;221.64;4.111167;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1504208;Marabá;9748964.708;36576.95;12233452.981;45897.94;13519525.064;46997.63;608868.832;6619707.641;3400317.894;1410549.63;12039443.997;1480081.067;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;94.7;0.946965;241.91;250.68;4.8765;4.6;;99.0;0.985949;257.14;263.97;4.252678;4.2;;;;;;;;;97.3;0.97325;206.96;197.33;5.501489;5.4;;97.3;0.97325;206.96;197.33;5.501489;5.4;;98.5;0.9817;260.03;267.83;4.351052;4.3;;94.7;0.946965;241.91;250.68;4.8765;4.6;;;;;;;;;;;;;;;;91.8;0.919559;285.74;302.13;5.225621;4.8;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1504307;Maracanã;361785.781;13930.38;310995.114;12048.47;289581.585;9796.73;74588.787;9660.218;44450.683;152739.343;281439.031;8142.554;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;85.0;0.851736;235.21;241.47;4.611333;3.9;;98.4;0.980249;235.35;238.4;3.563854;3.5;;;;;;;;;93.6;0.937927;200.97;196.74;5.376449;5.0;;93.6;0.937927;200.97;196.74;5.376449;5.0;;98.4;0.980249;235.35;238.4;3.563854;3.5;;85.0;0.851736;235.21;241.47;4.611333;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1504406;Marapanim;333940.999;12566.93;297449.537;11236.81;263294.257;9218.02;52540.897;8453.34;53616.651;140619.411;255230.298;8063.959;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura;6;True;85.7;0.855416;228.32;241.34;4.494333;3.8;;98.6;0.982759;244.03;243.38;3.760315;3.7;;;;;;;;;91.4;0.912655;192.46;184.22;4.986408;4.6;;91.4;0.912655;192.46;184.22;4.986408;4.6;;98.6;0.982759;244.03;243.38;3.760315;3.7;;85.7;0.855416;228.32;241.34;4.494333;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1504422;Marituba;2780522.03;24873.84;2475912.639;22403.41;2577121.099;18975.65;2144.901;218125.987;1286742.964;614045.406;2121059.258;456061.841;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;97.0;0.970442;244.3;250.49;4.913167;4.8;;100.0;1.0;268.04;280.15;4.647983;4.6;;;;;;;;;98.4;0.984171;208.6;200.79;5.595696;5.5;;98.4;0.984171;208.6;200.79;5.595696;5.5;;100.0;1.0;268.04;280.15;4.647983;4.6;;97.0;0.969937;244.3;250.49;4.913167;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1504455;Medicilândia;1140468.562;42093.03;979332.762;36168.44;1023645.322;31645.76;626710.306;40563.336;165137.869;144099.521;976511.032;47134.291;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;75.9;0.759637;235.3;245.3;4.676667;3.6;;98.2;0.974422;265.25;264.48;4.374217;4.3;;;;;;;;;85.8;0.849352;196.23;188.53;5.136718;4.4;;85.8;0.849352;196.23;188.53;5.136718;4.4;;98.2;0.974422;265.25;264.48;4.374217;4.3;;75.9;0.759637;235.3;245.3;4.676667;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1504505;Melgaço;347498.563;12463.63;270905.325;9718.23;216421.144;7696.07;31532.638;6069.428;22252.374;152233.41;212087.849;4333.294;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;Demais serviços;6;True;71.6;0.724261;228.77;232.78;4.359167;3.2;;98.2;0.96959;241.86;242.34;3.714269;3.6;;;;;;;;;74.4;0.720152;170.97;172.11;4.356112;3.1;;74.4;0.720152;170.97;172.11;4.356112;3.1;;98.2;0.96959;241.86;242.34;3.714269;3.6;;71.6;0.724261;228.77;232.78;4.359167;3.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1504604;Mocajuba;480359.837;17661.59;381652.993;14032.39;451565.778;14148.13;184797.635;15067.314;61165.516;177073.75;438104.215;13461.562;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Produção florestal, pesca e aquicultura;6;True;73.4;0.733078;224.36;226.97;4.188833;3.1;;99.4;0.993585;248.79;248.51;3.903965;3.9;;;;;;;;;87.7;0.874507;188.15;179.07;4.81052;4.2;;87.7;0.874507;188.15;179.07;4.81052;4.2;;99.4;0.993585;248.79;248.51;3.903965;3.9;;73.4;0.733078;224.36;226.97;4.188833;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1504703;Moju;2156272.999;25641.22;1537609.026;18516.71;1333106.903;15823.04;501316.95;104621.354;246897.758;375851.633;1228687.695;104419.207;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;95.0;0.950573;229.83;237.8;4.4605;4.2;;96.5;0.951852;238.76;237.72;3.601568;3.4;;;;;;;;;99.4;0.994189;187.38;184.46;4.893825;4.9;;99.4;0.994189;187.38;184.46;4.893825;4.9;;96.5;0.951852;238.76;237.72;3.601568;3.4;;95.0;0.950573;229.83;237.8;4.4605;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1504752;Mojuí dos Campos;457250.562;19456.64;464580.102;19768.52;288392.855;17712.37;123924.354;16983.962;47683.927;88075.954;276668.197;11724.659;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;94.7;0.947029;236.51;239.81;4.605333;4.4;;97.6;0.96959;255.37;255.06;4.094435;4.0;;;;;;;;;96.2;0.962662;200.81;191.27;5.273941;5.1;;96.2;0.962662;200.81;191.27;5.273941;5.1;;97.6;0.96959;255.37;255.06;4.094435;4.0;;94.7;0.947029;236.51;239.81;4.605333;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1504802;Monte Alegre;1227318.864;20451.22;1063686.202;17723.38;806681.881;13839.35;295333.682;33790.72;167509.124;272284.681;768918.206;37763.675;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;83.9;0.841125;242.28;245.81;4.8015;4.0;;98.7;0.987552;256.65;259.41;4.177532;4.1;;;;;;;;;91.8;0.914035;199.53;192.79;5.27715;4.8;;91.8;0.914035;199.53;192.79;5.27715;4.8;;98.7;0.987552;256.65;259.41;4.177532;4.1;;83.9;0.841125;242.28;245.81;4.8015;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1504901;Muaná;464374.317;10235.72;395395.804;8715.3;338389.601;8163.01;102947.19;9198.054;41319.486;176776.115;330240.844;8148.757;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;Demais serviços;6;True;92.3;0.923037;243.73;258.61;5.039;4.7;;96.7;0.959265;245.28;243.51;3.779817;3.6;;;;;;;;;94.4;0.945295;186.28;183.25;4.850833;4.6;;94.4;0.945295;186.28;183.25;4.850833;4.6;;96.7;0.959265;245.28;243.51;3.779817;3.6;;92.3;0.923037;243.73;258.61;5.039;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1504950;Nova Esperança do Piriá;334512.049;16335.19;274260.463;13392.93;350592.895;16292.25;179895.277;11846.853;47003.278;101532.306;340277.713;10315.181;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;81.9;0.819533;237.58;246.07;4.7275;3.9;;99.2;0.985949;254.27;257.95;4.122249;4.1;;;;;;;;;89.7;0.898117;180.38;168.77;4.474965;4.0;;89.7;0.898117;180.38;168.77;4.474965;4.0;;99.2;0.985949;254.27;257.95;4.122249;4.1;;81.9;0.819533;237.58;246.07;4.7275;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1504976;Nova Ipixuna;231145.29;16563.62;202161.283;14486.66;192411.524;11300.38;59161.002;7790.315;35547.698;79842.121;182341.137;10070.386;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;81.4;0.817044;242.88;250.73;4.8935;4.0;;98.2;0.979889;261.74;254.61;4.177165;4.1;;;;;;;;;85.8;0.858248;201.64;199.18;5.433599;4.7;;85.8;0.858248;201.64;199.18;5.433599;4.7;;98.2;0.979889;261.74;254.61;4.177165;4.1;;81.4;0.817044;242.88;250.73;4.8935;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505007;Nova Timboteua;185076.503;14452.33;167479.425;13078.2;147340.793;9417.15;28335.388;5202.911;36213.303;68322.877;138074.479;9266.314;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.7;0.987149;227.73;235.48;4.386833;4.3;;99.1;0.989101;250.03;252.26;3.977519;3.9;;;;;;;;;99.4;0.994151;193.49;186.53;5.048065;5.0;;99.4;0.994151;193.49;186.53;5.048065;5.0;;99.1;0.989101;250.03;252.26;3.977519;3.9;;98.7;0.987149;227.73;235.48;4.386833;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505031;Novo Progresso;1541047.549;45812.7;1280246.935;38059.54;971104.839;37685.0;232427.769;92440.434;367072.832;146115.365;838056.4;133048.438;Demais serviços;Pecuária, inclusive apoio à pecuária;Comércio e reparação de veículos automotores e motocicletas;6;True;85.5;0.85498;238.09;243.46;4.6925;4.0;;99.6;0.991525;279.6;286.69;4.908247;4.9;;;;;;;;;96.0;0.958648;203.71;197.4;5.440739;5.2;;96.0;0.958648;203.71;197.4;5.440739;5.2;;99.6;0.991525;279.6;286.69;4.908247;4.9;;85.5;0.85498;238.09;243.46;4.6925;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505064;Novo Repartimento;1406400.148;23157.48;1233474.12;20310.12;1116164.368;14220.83;399141.772;26021.011;253529.032;363628.029;1042319.845;73844.523;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;76.0;0.76297;236.67;244.27;4.682333;3.6;;99.1;0.984182;254.48;257.78;4.122654;4.1;;;;;;;;;91.4;0.912406;192.85;183.89;4.987851;4.6;;91.4;0.912406;192.85;183.89;4.987851;4.6;;99.1;0.984182;254.48;257.78;4.122654;4.1;;76.0;0.76297;236.67;244.27;4.682333;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505106;Óbidos;921982.054;17652.68;982930.187;18819.62;965318.822;18396.49;426321.313;106432.1;147931.754;248445.399;929130.566;36188.256;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;7;True;83.2;0.835992;234.03;240.88;4.581833;3.8;;98.3;0.978442;252.01;255.5;4.053831;4.0;;;;;;;;;86.7;0.875886;192.45;178.81;4.887854;4.3;;86.7;0.875886;192.45;178.81;4.887854;4.3;;98.3;0.97832;255.58;259.68;4.166546;4.1;;83.2;0.835992;234.03;240.88;4.581833;3.8;;;;;;;;;;;;;;;;98.1;0.98416;284.38;293.41;5.075981;5.0;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505205;Oeiras do Pará;535992.102;15837.14;454247.038;13421.79;418633.997;12616.3;192352.544;9146.937;42088.031;167185.507;410773.019;7860.978;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;67.8;0.685366;244.81;244.2;4.816833;3.3;;99.5;0.991525;252.22;255.46;4.056181;4.0;;;;;;;;;81.4;0.801956;176.81;164.02;4.320471;3.5;;81.4;0.801956;176.81;164.02;4.320471;3.5;;99.5;0.991525;252.22;255.46;4.056181;4.0;;67.8;0.685366;244.81;244.2;4.816833;3.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505304;Oriximiná;1739412.002;25469.47;1802512.13;26393.42;2277389.743;30397.21;312023.296;949627.326;477327.769;410993.714;2149972.105;127417.639;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;88.8;0.8883;240.54;249.49;4.833833;4.3;;98.6;0.984567;260.37;265.89;4.326785;4.3;;;;;;;;;92.3;0.920959;192.3;184.68;4.991718;4.6;;92.3;0.920959;192.3;184.68;4.991718;4.6;;98.6;0.984567;260.37;265.89;4.326785;4.3;;88.8;0.8883;240.54;249.49;4.833833;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505403;Ourém;279080.616;15630.39;231548.936;12968.3;200486.516;11089.47;59918.383;16475.907;40546.378;73281.537;190222.205;10264.311;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;7;True;99.6;0.996718;254.57;253.72;5.138167;5.1;;99.5;0.993585;264.43;266.49;4.39279;4.4;;99.6;0.996718;254.57;253.72;5.138167;5.1;;88.4;0.884781;217.99;212.0;5.978713;5.3;;89.3;0.895643;207.83;200.92;5.583365;5.0;;99.5;0.993585;264.43;266.49;4.39279;4.4;;;;;;;;;98.0;0.988494;193.92;185.73;5.041725;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505437;Ourilândia do Norte;1053014.288;32433.37;1778205.427;54769.63;1301993.796;38485.23;95171.973;574409.458;230528.011;167636.608;1067746.05;234247.746;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;91.6;0.916848;239.42;248.59;4.800167;4.4;;98.9;0.983827;255.42;261.79;4.195886;4.1;;;;;;;;;97.2;0.972352;194.13;188.49;5.095915;5.0;;97.2;0.972352;194.13;188.49;5.095915;5.0;;98.9;0.983827;255.42;261.79;4.195886;4.1;;91.6;0.916848;239.42;248.59;4.800167;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505486;Pacajá;1114327.561;27114.57;1071885.402;26081.84;867035.786;17654.97;413224.876;28136.091;149663.359;232065.491;823089.817;43945.969;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;79.4;0.799399;245.18;246.89;4.867833;3.9;;99.6;0.994949;252.17;255.43;4.05503;4.0;;;;;;;;;87.8;0.875504;188.65;178.8;4.815153;4.2;;87.8;0.875504;188.65;178.8;4.815153;4.2;;99.6;0.994949;252.17;255.43;4.05503;4.0;;79.4;0.799399;245.18;246.89;4.867833;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505494;Palestina do Pará;127592.48;18531.95;117612.945;17082.49;98673.251;13026.17;40875.031;2327.355;14834.561;37193.938;95230.884;3442.367;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;92.3;0.921405;247.65;255.13;5.046333;4.6;;100.0;1.0;240.42;247.63;3.773236;3.8;;;;;;;;;91.5;0.916585;184.84;177.77;4.723715;4.3;;91.5;0.916585;184.84;177.77;4.723715;4.3;;100.0;1.0;240.42;247.63;3.773236;3.8;;92.3;0.921405;247.65;255.13;5.046333;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505502;Paragominas;5308605.056;50294.69;5020674.301;47572.19;4279105.081;36940.43;433732.686;1596083.21;1267404.761;558209.157;3855429.813;423675.268;Indústrias extrativas;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;89.4;0.893555;250.7;255.12;5.097;4.6;;98.8;0.986202;260.23;271.0;4.401316;4.3;;;;;;;;;92.7;0.926662;212.6;207.55;5.794941;5.4;;92.7;0.926662;212.6;207.55;5.794941;5.4;;97.9;0.981078;263.56;275.92;4.521739;4.4;;89.4;0.893555;250.7;255.12;5.097;4.6;;;;;;;;;;;;;;;;93.4;0.937514;279.07;298.81;5.08224;4.8;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505536;Parauapebas;26421066.668;98646.44;25317042.044;95025.38;49756254.884;227418.7;238182.766;40659414.066;5655262.876;1797123.505;48349983.212;1406271.672;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;94.2;0.942633;239.04;248.28;4.788667;4.5;;99.3;0.990835;259.44;268.38;4.350999;4.3;;;;;;;;;97.2;0.972816;200.89;194.16;5.328013;5.2;;97.2;0.972816;200.89;194.16;5.328013;5.2;;99.2;0.989524;261.66;270.36;4.41182;4.4;;94.2;0.942633;239.04;248.28;4.788667;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505551;Pau D'Arco;153520.962;22149.9;120432.253;17375.88;114746.375;21492.11;56577.632;3671.378;14922.74;36286.455;111458.205;3288.17;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;81.7;0.808886;221.78;217.78;3.992667;3.2;;98.5;0.980969;252.92;258.64;4.113618;4.0;;;;;;;;;95.1;0.951913;169.7;157.43;4.064966;3.9;;95.1;0.951913;169.7;157.43;4.064966;3.9;;98.5;0.980969;252.92;258.64;4.113618;4.0;;81.7;0.808886;221.78;217.78;3.992667;3.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505601;Peixe-Boi;100656.898;12149.29;81669.42;9857.5;72240.226;8936.2;19299.565;2300.714;11423.642;36956.698;69980.62;2259.606;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;87.7;0.873549;252.16;249.72;5.031333;4.4;;99.0;0.987355;250.91;252.5;3.993471;3.9;;;;;;;;;89.8;0.89945;234.76;219.19;6.429478;5.8;;89.8;0.89945;234.76;219.19;6.429478;5.8;;99.0;0.987355;250.91;252.5;3.993471;3.9;;87.7;0.873549;252.16;249.72;5.031333;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505635;Piçarra;361690.008;28186.57;324867.536;25316.98;292566.036;22546.7;166604.938;12298.697;33511.705;68162.276;280577.616;11988.42;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;89.4;0.896279;223.34;235.32;4.311;3.9;;99.5;0.992558;253.76;246.77;3.947721;3.9;;;;;;;;;95.7;0.960057;200.93;190.42;5.260777;5.1;;95.7;0.960057;200.93;190.42;5.260777;5.1;;99.5;0.992558;253.76;246.77;3.947721;3.9;;89.4;0.896279;223.34;235.32;4.311;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505650;Placas;491401.617;26323.21;379126.261;20308.88;322977.381;9991.57;111622.989;9833.038;50874.936;136672.338;309003.301;13974.08;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;6;True;95.1;0.945813;236.77;244.75;4.692;4.4;;99.6;0.994949;247.78;249.22;3.900409;3.9;;;;;;;;;98.1;0.981362;200.02;188.07;5.200683;5.1;;98.1;0.981362;200.02;188.07;5.200683;5.1;;99.6;0.994949;247.78;249.22;3.900409;3.9;;95.1;0.945813;236.77;244.75;4.692;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505700;Ponta de Pedras;313391.742;12543.7;277170.891;11093.94;274902.796;8588.83;69027.147;6203.591;46385.193;143335.445;264951.376;9951.42;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;Demais serviços;8;True;95.8;0.957931;247.63;244.59;4.870333;4.7;;98.4;0.980249;252.15;254.92;4.047114;4.0;;99.6;0.996463;253.04;254.39;5.123833;5.1;;97.6;0.97589;192.22;188.11;5.052555;4.9;;97.9;0.979245;201.34;191.96;5.296601;5.2;;98.4;0.980249;252.15;254.92;4.047114;4.0;;94.4;0.943914;242.15;234.66;4.6135;4.4;;99.7;0.995935;219.32;199.56;5.777913;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505809;Portel;1153539.866;18455.75;870234.522;13936.02;944900.281;14803.16;466733.269;34380.239;102528.558;318299.842;921941.908;22958.373;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;68.0;0.668461;239.32;239.99;4.655167;3.1;;98.6;0.979167;258.87;261.64;4.242095;4.2;;;;;;;;;74.0;0.736233;181.81;175.75;4.629164;3.4;;74.0;0.736233;181.81;175.75;4.629164;3.4;;98.6;0.979167;258.87;261.64;4.242095;4.2;;68.0;0.668461;239.32;239.99;4.655167;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Norte;15;PA;Pará;1505908;Porto de Moz;507177.479;12492.98;452978.341;11157.93;404115.12;9518.45;104945.173;10775.42;61332.39;213070.239;390123.222;13991.898;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;81.8;0.816854;270.46;256.94;5.456667;4.5;;99.9;0.997992;280.5;264.03;4.581666;4.6;;;;;;;;;93.9;0.947553;220.78;199.03;5.796139;5.5;;93.9;0.947553;220.78;199.03;5.796139;5.5;;99.9;0.997992;280.5;264.03;4.581666;4.6;;81.8;0.816854;270.46;256.94;5.456667;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
