region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5
2;Nordeste;22;PI;Piauí;2203354;Dirceu Arcoverde;89610.762;12703.54;74932.826;10622.74;67492.72;9578.87;7113.757;2516.125;14298.508;39741.905;63670.294;3822.425;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;95.0;0.964286;268.15;263.52;4.400576;4.2;;95.0;0.964286;268.15;263.52;4.400576;4.2;;;;;;;;;94.9;0.946614;253.64;245.2;4.980667;4.7;;97.9;0.979762;170.57;168.75;4.287387;4.2;;97.9;0.979762;170.57;168.75;4.287387;4.2;;100.0;1.0;260.45;259.59;5.334;5.3;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2203404;Dom Expedito Lopes;93968.986;14868.51;88388.858;13985.58;78053.04;11246.84;5596.996;4202.745;26463.194;35687.381;71950.315;6102.724;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;4;True;;;;;;;;;;;;;;;100.0;1.0;259.01;257.79;5.28;5.3;;100.0;1.0;259.01;257.79;5.28;5.3;;99.5;0.994962;228.69;216.7;6.268366;6.2;;99.5;0.994962;228.69;216.7;6.268366;6.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2203420;Domingos Mourão;55942.899;13728.32;49241.613;12083.83;46531.734;10692.03;6484.567;2217.038;10784.439;25075.608;44561.652;1970.082;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;264.56;276.36;4.54237;4.5;;100.0;1.0;264.56;276.36;4.54237;4.5;;100.0;1.0;279.78;283.23;6.050167;6.1;;100.0;1.0;279.78;283.23;6.050167;6.1;;100.0;1.0;283.08;275.94;8.383434;8.4;;100.0;1.0;283.08;275.94;8.383434;8.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2203453;Dom Inocêncio;212410.057;23191.4;156531.384;17090.44;164346.754;17165.94;10867.869;66547.839;22357.164;49874.723;149647.595;14699.159;Administração, defesa, educação e saúde públicas e seguridade social;Construção;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;6;True;99.3;0.99264;253.08;237.12;3.793709;3.8;;99.3;0.99264;253.08;237.12;3.793709;3.8;;100.0;1.0;247.59;243.82;4.856833;4.9;;100.0;1.0;247.59;243.82;4.856833;4.9;;100.0;1.0;208.59;194.58;5.482596;5.5;;100.0;1.0;208.59;194.58;5.482596;5.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2203503;Elesbão Veloso;208872.796;15350.39;173676.347;12763.75;164744.743;11322.66;19390.584;8557.696;54588.364;71600.393;154137.037;10607.705;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;100.0;1.0;257.97;258.55;4.183197;4.2;;100.0;1.0;257.97;258.55;4.183197;4.2;;96.9;0.971214;256.6;263.61;5.336833;5.2;;96.8;0.970817;259.16;261.24;5.34;5.2;;99.8;0.99839;213.55;206.45;5.793071;5.8;;99.8;0.99839;213.55;206.45;5.793071;5.8;;96.5;0.967053;265.59;255.27;5.347667;5.2;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2203602;Eliseu Martins;65844.305;15043.25;57179.004;13063.51;55592.235;11246.66;5439.273;3559.163;17267.592;25284.485;51550.513;4041.723;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;99.3;0.99187;269.37;263.34;4.415016;4.4;;99.3;0.99187;269.37;263.34;4.415016;4.4;;96.8;0.974115;253.12;251.26;5.073;4.9;;96.8;0.974115;253.12;251.26;5.073;4.9;;98.3;0.984813;197.33;203.59;5.431529;5.3;;98.3;0.984813;197.33;203.59;5.431529;5.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2203701;Esperantina;630892.878;15398.9;538674.19;13148.02;456614.921;11428.8;16719.854;30154.314;175756.507;196405.603;419036.28;37578.642;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;97.6;0.97851;265.2;264.15;4.368575;4.3;;97.6;0.97851;265.2;264.15;4.368575;4.3;;98.6;0.98644;243.85;244.06;4.7985;4.7;;98.7;0.987448;245.89;246.08;4.866167;4.8;;99.1;0.991567;224.97;213.09;6.131737;6.1;;99.1;0.991567;224.97;213.09;6.131737;6.1;;100.0;1.0;258.63;258.68;5.2885;5.3;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2203750;Fartura do Piauí;63132.332;11947.83;53212.693;10070.53;46774.439;8775.69;6161.396;1237.226;7508.289;29431.378;44338.289;2436.15;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;94.7;0.95545;256.87;240.31;3.894694;3.7;;94.7;0.95545;256.87;240.31;3.894694;3.7;;78.9;0.786067;219.97;229.35;4.155333;3.3;;82.9;0.831522;239.09;248.45;4.792333;4.0;;94.9;0.952955;196.23;182.76;5.031809;4.8;;94.9;0.952955;196.23;182.76;5.031809;4.8;;98.6;0.984536;251.25;260.6;5.1975;5.1;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2203800;Flores do Piauí;55148.873;12494.08;49842.037;11291.81;48120.151;10786.85;6155.926;3312.416;9986.406;26644.685;46099.433;2020.719;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;88.1;0.885909;255.61;260.24;4.175351;3.7;;88.1;0.885909;255.61;260.24;4.175351;3.7;;84.0;0.842663;261.93;251.98;5.231833;4.4;;84.0;0.842663;261.93;251.98;5.231833;4.4;;88.4;0.880206;206.12;193.08;5.408186;4.8;;88.4;0.880206;206.12;193.08;5.408186;4.8;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2203859;Floresta do Piauí;31642.489;13563.0;27972.775;11990.04;25258.408;9862.71;3257.325;808.549;4970.333;15014.01;24050.217;1208.191;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;97.8;0.983115;288.89;274.05;4.849503;4.8;;97.8;0.983115;288.89;274.05;4.849503;4.8;;100.0;1.0;262.38;265.85;5.4705;5.5;;100.0;1.0;262.38;265.85;5.4705;5.5;;100.0;1.0;207.01;217.56;5.870262;5.9;;100.0;1.0;207.01;217.56;5.870262;5.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2203909;Floriano;1693507.84;27298.79;1510317.344;24345.82;1375703.712;22886.06;20909.578;96984.362;788406.896;290321.345;1196622.182;179081.53;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;8;True;93.0;0.934009;273.16;281.24;4.736211;4.4;;93.7;0.939557;265.78;274.38;4.529864;4.3;;93.8;0.94476;272.44;272.89;5.7555;5.4;;94.9;0.954131;269.02;272.26;5.688;5.4;;95.5;0.955625;227.02;212.89;6.167223;5.9;;95.5;0.955625;227.02;212.89;6.167223;5.9;;99.5;0.995479;261.18;270.83;5.5335;5.5;;91.3;0.920346;294.67;301.25;5.337868;4.9;;;;;;;;
2;Nordeste;22;PI;Piauí;2204006;Francinópolis;57190.927;12694.99;49002.728;10877.41;44796.54;8381.02;3905.083;2150.59;9346.6;27438.478;42840.751;1955.789;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;97.8;0.982044;273.18;263.75;4.474665;4.4;;97.8;0.982044;273.18;263.75;4.474665;4.4;;95.1;0.949807;252.39;246.02;4.9735;4.7;;95.1;0.949807;252.39;246.02;4.9735;4.7;;100.0;1.0;234.54;222.28;6.481461;6.5;;100.0;1.0;234.54;222.28;6.481461;6.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2204105;Francisco Ayres;66832.997;15148.0;58490.16;13257.06;46762.982;10875.11;6808.995;2139.725;9760.631;26236.124;44945.476;1817.506;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.6;0.98725;285.94;264.33;4.662561;4.6;;98.6;0.98725;285.94;264.33;4.662561;4.6;;90.4;0.906611;240.4;240.44;4.680667;4.2;;90.4;0.906611;240.4;240.44;4.680667;4.2;;91.8;0.91335;183.14;167.12;4.497636;4.1;;91.8;0.91335;183.14;167.12;4.497636;4.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2204154;Francisco Macedo;37456.469;12788.14;33190.808;11331.79;30662.301;9534.3;1913.729;1116.564;6800.795;19609.992;29441.08;1221.221;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;96.3;0.964025;258.79;269.27;4.355193;4.2;;96.3;0.964025;258.79;269.27;4.355193;4.2;;100.0;1.0;237.03;244.46;4.6915;4.7;;100.0;1.0;237.03;244.46;4.6915;4.7;;100.0;1.0;205.86;187.25;5.297224;5.3;;100.0;1.0;205.86;187.25;5.297224;5.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2204204;Francisco Santos;111541.415;13541.51;93402.782;11339.42;83052.691;8813.83;7629.359;4971.756;21505.831;44386.606;78493.552;4559.139;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;95.6;0.957415;280.87;287.77;4.942252;4.7;;95.6;0.957415;280.87;287.77;4.942252;4.7;;91.2;0.908225;267.51;277.14;5.744167;5.2;;92.9;0.92581;265.85;275.24;5.684833;5.3;;99.5;0.99496;216.59;190.84;5.567268;5.5;;99.5;0.99496;216.59;190.84;5.567268;5.5;;100.0;1.0;259.07;267.5;5.442833;5.4;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2204303;Fronteiras;140144.701;13660.66;129708.514;12643.39;124837.534;10679.0;9061.772;17071.996;36806.388;56153.98;119094.136;5743.398;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas;6;True;93.7;0.94273;274.72;267.09;4.546294;4.3;;93.7;0.94273;274.72;267.09;4.546294;4.3;;94.1;0.939169;247.16;251.39;4.975833;4.7;;94.1;0.939169;247.16;251.39;4.975833;4.7;;98.7;0.985588;259.61;228.55;7.073897;7.0;;98.7;0.985588;259.61;228.55;7.073897;7.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2204352;Geminiano;70886.212;13018.59;63986.188;11751.37;59302.294;10827.51;12506.176;5612.569;10664.606;27076.09;55859.441;3442.852;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;93.0;0.938721;254.16;279.68;4.446003;4.2;;93.0;0.938721;254.16;279.68;4.446003;4.2;;97.2;0.970838;234.78;237.72;4.541667;4.4;;97.2;0.970838;234.78;237.72;4.541667;4.4;;99.1;0.991147;201.01;188.33;5.224303;5.2;;99.1;0.991147;201.01;188.33;5.224303;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2204402;Gilbués;490465.138;45029.85;517713.251;47531.51;416900.357;38969.93;231031.585;16983.194;77347.889;62513.951;387876.619;29023.738;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;7;True;94.3;0.940763;262.3;262.56;4.304042;4.0;;94.3;0.940763;262.3;262.56;4.304042;4.0;;75.3;0.77949;182.4;196.45;2.980833;2.3;;83.8;0.844604;227.79;235.44;4.387167;3.7;;90.3;0.906018;168.96;157.91;4.059571;3.7;;90.3;0.906018;168.96;157.91;4.059571;3.7;;96.6;0.965246;237.15;243.48;4.677167;4.5;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2204501;Guadalupe;584966.191;56958.73;561165.893;54641.27;637210.254;60709.82;197911.875;305815.298;55696.172;59483.46;618906.805;18303.45;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;96.9;0.970871;266.4;259.28;4.312524;4.2;;96.9;0.970871;266.4;259.28;4.312524;4.2;;88.2;0.881377;239.88;238.54;4.640333;4.1;;88.9;0.889805;240.84;240.95;4.6965;4.2;;96.0;0.95704;190.66;178.44;4.846966;4.6;;96.0;0.95704;190.66;178.44;4.846966;4.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2204550;Guaribas;60293.962;14100.55;51221.649;11978.87;45098.714;9861.95;5821.549;1824.727;6909.767;28425.457;42981.501;2117.214;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;233.78;220.5;3.273839;3.3;;100.0;1.0;233.78;220.5;3.273839;3.3;;98.9;0.989133;211.29;206.58;3.631167;3.6;;98.9;0.989133;211.29;206.58;3.631167;3.6;;99.7;0.996964;187.0;170.27;4.628573;4.6;;99.7;0.996964;187.0;170.27;4.628573;4.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2204600;Hugo Napoleão;41161.186;11700.17;36113.171;10265.26;34066.443;8780.01;3219.657;1799.407;6889.932;20764.244;32673.24;1393.202;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;97.2;0.971014;263.57;263.9;4.341939;4.2;;97.2;0.971014;263.57;263.9;4.341939;4.2;;99.6;0.995181;248.97;251.53;5.008333;5.0;;99.6;0.995181;248.97;251.53;5.008333;5.0;;100.0;1.0;194.03;187.66;5.078915;5.1;;100.0;1.0;194.03;187.66;5.078915;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2204659;Ilha Grande;132842.2;14324.15;119887.821;12927.3;119726.582;12620.07;13929.506;35685.436;15563.914;51143.475;116322.331;3404.252;Administração, defesa, educação e saúde públicas e seguridade social;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;7;True;100.0;1.0;250.94;258.52;4.084012;4.1;;100.0;1.0;250.94;258.52;4.084012;4.1;;95.4;0.953251;237.13;250.27;4.79;4.6;;95.3;0.951614;238.17;253.69;4.864333;4.6;;97.2;0.971654;178.99;177.21;4.601892;4.5;;97.2;0.971654;178.99;177.21;4.601892;4.5;;94.5;0.943615;240.22;260.44;5.011;4.7;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2204709;Inhuma;190109.576;12709.56;168787.038;11284.06;163648.782;10675.07;23813.987;10449.673;42968.975;76471.662;153704.297;9944.485;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;99.8;0.997992;269.24;265.82;4.450316;4.4;;99.8;0.997992;269.24;265.82;4.450316;4.4;;100.0;1.0;237.92;238.32;4.604;4.6;;100.0;1.0;254.79;255.54;5.172167;5.2;;100.0;1.0;204.29;198.82;5.477626;5.5;;100.0;1.0;204.29;198.82;5.477626;5.5;;100.0;1.0;268.18;269.21;5.623167;5.6;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2204808;Ipiranga do Piauí;101790.387;10805.77;87654.3;9305.13;82428.165;8357.31;7746.453;5068.691;19036.251;46292.924;78144.319;4283.846;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;80.8;0.81146;253.47;245.59;3.925983;3.2;;80.8;0.81146;253.47;245.59;3.925983;3.2;;99.8;0.997481;258.75;258.44;5.2865;5.3;;99.8;0.997988;260.71;258.37;5.318;5.3;;100.0;1.0;232.55;223.41;6.46403;6.5;;100.0;1.0;232.55;223.41;6.46403;6.5;;100.0;1.0;264.49;258.23;5.378667;5.4;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2204907;Isaías Coelho;93918.913;12081.16;81559.311;10491.29;80798.342;9414.86;10748.484;2882.22;18848.664;44091.143;76570.512;4227.831;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;248.24;246.13;3.860612;3.9;;100.0;1.0;248.24;246.13;3.860612;3.9;;98.1;0.983998;244.01;242.28;4.7715;4.7;;98.1;0.983998;244.01;242.28;4.7715;4.7;;99.4;0.994538;218.17;191.86;5.615966;5.6;;99.4;0.994538;218.17;191.86;5.615966;5.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205003;Itainópolis;126851.491;11756.39;111035.019;10290.55;108203.471;9351.26;22529.62;4817.331;21004.558;55045.27;103396.779;4806.691;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;98.7;0.987514;259.07;258.69;4.200743;4.1;;98.7;0.987514;259.07;258.69;4.200743;4.1;;97.6;0.975814;268.17;278.01;5.769667;5.6;;98.0;0.979356;258.71;267.4;5.435167;5.3;;99.5;0.994342;228.17;229.52;6.491533;6.5;;99.5;0.994342;228.17;229.52;6.491533;6.5;;100.0;1.0;230.85;236.13;4.449667;4.4;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205102;Itaueira;164341.801;15919.97;151816.675;14706.64;131859.087;11947.0;18434.377;6789.758;37529.061;61786.556;124539.752;7319.335;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;92.5;0.931347;269.96;280.75;4.683932;4.4;;92.5;0.931347;269.96;280.75;4.683932;4.4;;89.5;0.893127;218.96;220.79;3.995833;3.6;;90.5;0.901284;231.91;232.89;4.413333;4.0;;97.3;0.972215;203.85;187.78;5.268502;5.1;;97.3;0.972215;203.85;187.78;5.268502;5.1;;100.0;1.0;256.14;255.52;5.194333;5.2;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205151;Jacobina do Piauí;91191.757;16246.53;77917.924;13881.69;69072.903;12079.91;15363.364;3589.351;12887.945;34035.754;65876.414;3196.49;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;100.0;1.0;266.05;266.71;4.418836;4.4;;100.0;1.0;266.05;266.71;4.418836;4.4;;97.1;0.970653;257.1;255.02;5.202;5.0;;97.1;0.970653;257.1;255.02;5.202;5.0;;99.5;0.995165;230.71;204.91;6.092552;6.1;;99.5;0.995165;230.71;204.91;6.092552;6.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205201;Jaicós;214290.092;12226.28;199386.07;11375.94;191772.956;9971.04;29134.476;9324.003;51145.977;90950.698;180555.153;11217.803;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;91.7;0.927668;267.49;266.28;4.432624;4.1;;91.7;0.927668;267.49;266.28;4.432624;4.1;;97.6;0.979511;259.07;257.65;5.278667;5.2;;97.8;0.980273;259.48;258.23;5.295167;5.2;;97.9;0.97902;222.79;204.19;5.928316;5.8;;97.9;0.97902;222.79;204.19;5.928316;5.8;;100.0;1.0;261.01;260.44;5.3575;5.4;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205250;Jardim do Mulato;51475.934;12314.82;44071.154;10543.34;39632.906;8764.46;4126.6;1560.537;7057.969;25553.889;38298.995;1333.911;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.3;0.984209;252.72;246.92;3.93536;3.9;;98.3;0.984209;252.72;246.92;3.93536;3.9;;96.1;0.962145;250.72;249.11;4.997167;4.8;;96.1;0.962145;250.72;249.11;4.997167;4.8;;99.3;0.99301;198.63;190.0;5.209247;5.2;;99.3;0.99301;198.63;190.0;5.209247;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205276;Jatobá do Piauí;70002.934;15576.98;65517.388;14578.86;58752.288;12027.08;15840.825;2344.611;8504.044;29938.002;56627.482;2124.806;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;100.0;1.0;262.64;253.28;4.169895;4.2;;100.0;1.0;262.64;253.28;4.169895;4.2;;100.0;1.0;246.77;245.31;4.868;4.9;;100.0;1.0;246.77;245.31;4.868;4.9;;100.0;1.0;177.64;173.45;4.507765;4.5;;100.0;1.0;177.64;173.45;4.507765;4.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205300;Jerumenha;68875.199;15315.81;61916.869;13768.48;63533.129;14299.6;17608.109;2830.937;13267.808;26578.093;60284.947;3248.182;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;Demais serviços;4;True;98.8;0.989449;265.93;264.24;4.380175;4.3;;98.8;0.989449;265.93;264.24;4.380175;4.3;;;;;;;;;;;;;;;;93.0;0.931805;188.72;177.37;4.790489;4.5;;93.0;0.931805;188.72;177.37;4.790489;4.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205359;João Costa;82059.471;27629.45;71554.826;24092.53;69288.521;23073.1;9399.329;32767.385;5575.413;19935.087;67677.215;1611.306;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.2;0.993243;247.28;234.11;3.667189;3.6;;99.2;0.993243;247.28;234.11;3.667189;3.6;;92.5;0.917267;211.22;213.79;3.750167;3.4;;92.5;0.917267;211.22;213.79;3.750167;3.4;;93.0;0.92769;167.79;155.39;3.991425;3.7;;93.0;0.92769;167.79;155.39;3.991425;3.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205409;Joaquim Pires;145543.184;10481.29;125267.939;9021.17;118898.035;8259.1;14643.87;5262.676;23283.662;70817.032;114007.239;4890.796;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;96.8;0.965716;267.31;267.1;4.442371;4.3;;96.8;0.965716;267.31;267.1;4.442371;4.3;;96.6;0.963143;264.78;259.8;5.409667;5.2;;97.0;0.968794;261.85;258.53;5.339667;5.2;;98.4;0.983461;235.26;204.76;6.176656;6.1;;98.4;0.983461;235.26;204.76;6.176656;6.1;;100.0;1.0;247.46;252.25;4.995167;5.0;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205458;Joca Marques;58124.622;10775.79;53159.256;9855.26;46225.859;8423.08;4518.598;1595.066;8233.633;30220.131;44567.428;1658.432;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;253.13;255.03;4.062525;4.1;;100.0;1.0;253.13;255.03;4.062525;4.1;;92.5;0.923075;230.91;227.93;4.314;4.0;;92.5;0.923075;230.91;227.93;4.314;4.0;;95.9;0.95554;208.8;192.68;5.452058;5.2;;95.9;0.95554;208.8;192.68;5.452058;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;22;PI;Piauí;2205508;José de Freitas;553848.03;13013.65;458096.63;10763.8;390737.387;9902.87;37597.171;25208.851;116794.598;187018.77;366619.39;24117.998;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;95.4;0.95027;259.01;261.98;4.249151;4.0;;95.2;0.95027;259.01;261.98;4.249151;4.0;;94.7;0.94773;231.95;229.92;4.3645;4.1;;94.7;0.94773;231.95;229.92;4.3645;4.1;;98.3;0.983259;194.36;181.4;4.971395;4.9;;98.3;0.983259;194.36;181.4;4.971395;4.9;;;;;;;;;;;;;;;;;;;;;;
