region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5
2;Nordeste;23;CE;Ceará;2310506;Pedra Branca;481197.368;11973.96;411066.109;10228.83;389913.901;8992.69;40783.187;9630.041;123938.24;195399.433;369750.9;20163.001;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;324.73;296.51;9.500182;9.5;;100.0;1.0;324.73;296.51;9.500182;9.5;;97.4;0.974802;276.23;270.07;4.612113;4.5;;97.4;0.974802;276.23;270.07;4.612113;4.5;;99.9;0.999499;306.36;286.15;6.541833;6.5;;99.9;0.999499;306.36;286.15;6.541833;6.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2310605;Penaforte;149292.777;16639.85;142781.357;15914.11;122161.945;13268.38;13898.392;5294.687;43356.592;48972.434;111522.105;10639.84;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;99.7;0.997188;224.78;216.15;6.183747;6.2;;99.7;0.997188;224.78;216.15;6.183747;6.2;;97.0;0.969071;265.99;276.0;4.557065;4.4;;97.0;0.969071;265.99;276.0;4.557065;4.4;;97.5;0.975467;246.55;245.0;4.859167;4.7;;97.5;0.975467;246.55;245.0;4.859167;4.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2310704;Pentecoste;522218.356;13810.55;537432.863;14212.91;484760.119;12741.76;59070.589;73374.913;139880.294;179642.967;451968.763;32791.356;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;6;True;99.9;0.999199;237.26;231.0;6.691915;6.7;;99.9;0.999199;237.26;231.0;6.691915;6.7;;99.1;0.991646;271.99;277.19;4.659149;4.6;;99.1;0.991646;271.99;277.19;4.659149;4.6;;99.5;0.995494;274.6;261.84;5.607333;5.6;;99.5;0.995494;274.6;261.84;5.607333;5.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2310803;Pereiro;663694.295;42816.22;530451.963;34729.08;560571.114;34273.12;34846.988;13826.79;358702.462;74774.916;482151.156;78419.958;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.8;0.99759;282.97;261.92;8.126425;8.1;;99.8;0.99759;282.97;261.92;8.126425;8.1;;87.0;0.868915;282.15;281.47;4.865918;4.2;;87.0;0.868915;282.15;281.47;4.865918;4.2;;95.4;0.951911;274.39;280.26;5.910833;5.6;;95.4;0.951911;274.39;280.26;5.910833;5.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2310852;Pindoretama;363293.819;15531.35;320047.054;13709.45;274851.931;13110.66;26559.863;15563.403;103708.452;107771.634;253603.352;21248.579;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;99.9;0.998597;234.4;224.04;6.51079;6.5;;99.9;0.998597;234.4;224.04;6.51079;6.5;;96.5;0.966996;257.27;266.26;4.288785;4.1;;96.5;0.966996;257.27;266.26;4.288785;4.1;;99.6;0.995716;254.92;258.87;5.229833;5.2;;99.6;0.995716;254.92;258.87;5.229833;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2310902;Piquet Carneiro;203533.098;12249.22;181463.397;10921.0;162091.883;9418.47;28524.055;4315.883;44220.173;76893.422;153953.534;8138.35;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;294.37;289.53;8.845983;8.8;;100.0;1.0;294.37;289.53;8.845983;8.8;;99.5;0.995289;269.09;263.44;4.412581;4.4;;99.5;0.995289;269.09;263.44;4.412581;4.4;;100.0;1.0;277.12;271.41;5.808833;5.8;;100.0;1.0;277.12;271.41;5.808833;5.8;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2310951;Pires Ferreira;103591.093;9767.22;91197.825;8598.7;84230.034;7621.25;17674.878;2794.313;17209.083;43381.611;81059.886;3170.148;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;345.93;329.95;10.0;10.0;;100.0;1.0;345.93;329.95;10.0;10.0;;99.0;0.989916;355.36;276.51;5.819897;5.8;;99.0;0.989916;355.36;276.51;5.819897;5.8;;100.0;1.0;390.76;362.02;9.213;9.2;;100.0;1.0;390.76;362.02;9.213;9.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2311009;Poranga;138932.695;11515.35;128390.129;10641.54;109401.553;8852.69;10438.774;3789.978;32583.049;57397.042;104208.844;5192.709;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;99.3;0.99301;247.66;223.97;6.76257;6.7;;99.1;0.99062;236.08;217.02;6.415214;6.4;;97.0;0.969989;269.84;270.92;4.53509;4.4;;97.0;0.969989;269.84;270.92;4.53509;4.4;;95.5;0.951579;263.45;265.16;5.476833;5.2;;94.8;0.945916;259.93;263.62;5.3925;5.1;;;;;;;;;91.1;0.913077;244.7;256.93;5.027167;4.6;;97.4;0.978777;202.89;197.09;5.419454;5.3;
2;Nordeste;23;CE;Ceará;2311108;Porteiras;232418.15;13631.56;207091.311;12146.12;186375.042;12491.62;50606.861;8197.688;44200.049;74878.813;177883.41;8491.632;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.8;0.997577;232.25;219.51;6.387396;6.4;;99.8;0.997577;232.25;219.51;6.387396;6.4;;90.0;0.899847;270.19;260.27;4.380575;3.9;;90.0;0.899847;270.19;260.27;4.380575;3.9;;100.0;1.0;257.69;254.76;5.2075;5.2;;100.0;1.0;257.69;254.76;5.2075;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2311207;Potengi;120981.423;13696.53;115651.102;13093.07;110569.972;9903.27;20472.12;4818.772;31212.226;49672.44;106175.557;4394.414;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;97.0;0.971239;212.58;197.95;5.620014;5.5;;97.0;0.971239;212.58;197.95;5.620014;5.5;;92.4;0.923872;270.36;272.39;4.5644;4.2;;92.4;0.923872;270.36;272.39;4.5644;4.2;;91.3;0.9099;230.74;240.37;4.5185;4.1;;91.3;0.9099;230.74;240.37;4.5185;4.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2311231;Potiretama;104345.252;17466.56;92923.527;15554.66;96815.605;14998.54;29675.868;4354.702;21161.196;37897.407;93089.173;3726.432;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;239.9;220.51;6.55157;6.6;;100.0;1.0;239.9;220.51;6.55157;6.6;;96.7;0.964696;284.2;281.45;4.894411;4.7;;96.7;0.964696;284.2;281.45;4.894411;4.7;;100.0;1.0;271.57;267.95;5.658667;5.7;;100.0;1.0;271.57;267.95;5.658667;5.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2311264;Quiterianópolis;249898.465;12363.25;211390.927;10458.17;184720.064;8694.35;27759.778;5410.525;51976.44;89825.661;174972.404;9747.66;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;229.87;225.28;6.446885;6.4;;100.0;1.0;229.87;225.28;6.446885;6.4;;95.6;0.959183;264.43;267.98;4.415095;4.2;;95.6;0.959183;264.43;267.98;4.415095;4.2;;100.0;1.0;264.36;270.87;5.587167;5.6;;100.0;1.0;264.36;270.87;5.587167;5.6;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2311306;Quixadá;1424438.375;16923.75;1283066.102;15244.65;1109868.568;12484.6;104793.832;66048.103;489828.08;361527.924;1022197.939;87670.629;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;0.999599;221.3;208.41;5.976608;6.0;;100.0;0.999599;221.3;208.41;5.976608;6.0;;97.0;0.989299;258.11;255.05;4.132768;4.1;;98.9;0.989299;258.11;255.05;4.132768;4.1;;100.0;0.9995;238.32;246.96;4.754667;4.8;;100.0;0.9995;238.32;246.96;4.754667;4.8;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2311355;Quixelô;241296.593;15166.35;214522.434;13483.5;198819.976;12336.81;67570.623;4256.422;45198.691;72388.794;189414.53;9405.446;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;99.8;0.997591;217.06;199.24;5.728965;5.7;;99.8;0.997591;217.06;199.24;5.728965;5.7;;95.5;0.956281;273.78;273.9;4.635038;4.4;;95.5;0.956281;273.78;273.9;4.635038;4.4;;99.5;0.994238;279.46;278.75;5.970167;5.9;;99.5;0.994238;279.46;278.75;5.970167;5.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2311405;Quixeramobim;1928559.402;23468.36;1725839.515;21015.56;1402460.802;17008.8;149435.505;290142.454;520662.373;320101.494;1280341.826;122118.976;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;100.0;1.0;239.1;230.51;6.718121;6.7;;100.0;1.0;239.1;230.51;6.718121;6.7;;98.5;0.985943;267.59;268.8;4.471753;4.4;;98.5;0.985943;267.59;268.8;4.471753;4.4;;100.0;1.0;264.13;266.13;5.504333;5.5;;100.0;1.0;264.13;266.13;5.504333;5.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2311504;Quixeré;805777.821;38601.98;682149.845;32679.4;637015.418;28397.62;108209.779;235182.314;133179.572;105545.188;582116.853;54898.565;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;99.7;0.997185;244.54;225.68;6.734119;6.7;;99.7;0.997185;244.54;225.68;6.734119;6.7;;97.6;0.975234;274.66;278.26;4.712667;4.6;;97.6;0.975234;274.66;278.26;4.712667;4.6;;97.4;0.974236;266.72;269.98;5.611667;5.5;;97.4;0.974236;266.72;269.98;5.611667;5.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2311603;Redenção;520806.417;19137.44;450867.27;16567.48;409866.661;14018.29;95814.565;30414.415;127843.345;131891.39;385963.716;23902.945;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;223.75;219.78;6.230091;6.2;;100.0;1.0;223.75;219.78;6.230091;6.2;;98.4;0.983641;281.89;285.56;4.923494;4.8;;98.4;0.983641;281.89;285.56;4.923494;4.8;;99.8;0.997747;254.34;258.16;5.208333;5.2;;99.8;0.997747;254.34;258.16;5.208333;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2311702;Reriutaba;238537.887;12820.48;213295.065;11463.78;190709.672;10433.27;22122.4;14054.179;62339.639;80538.856;179055.074;11654.598;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;253.67;240.17;7.171811;7.2;;100.0;1.0;253.67;240.17;7.171811;7.2;;99.8;0.997656;287.29;283.61;4.970145;5.0;;99.8;0.997656;287.29;283.61;4.970145;5.0;;98.3;0.983405;279.04;278.44;5.958;5.9;;98.3;0.983405;279.04;278.44;5.958;5.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2311801;Russas;1517579.539;20809.29;1332637.817;18273.34;1158523.296;14563.46;120601.088;152376.551;432062.518;332272.084;1037312.241;121211.055;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;99.8;0.997591;249.63;235.72;7.013802;7.0;;99.8;0.997591;249.63;235.72;7.013802;7.0;;98.9;0.988664;294.32;286.87;5.117683;5.1;;98.9;0.988664;294.32;286.87;5.117683;5.1;;98.4;0.983981;279.21;277.73;5.949;5.9;;98.4;0.983981;279.21;277.73;5.949;5.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2311900;Saboeiro;190821.87;13773.77;164969.817;11907.74;169856.393;10779.74;53256.171;4013.629;34206.805;72950.847;164427.452;5428.94;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;218.4;204.04;5.84181;5.8;;100.0;1.0;218.4;204.04;5.84181;5.8;;95.9;0.96319;257.49;255.73;4.13424;4.0;;95.9;0.96319;257.49;255.73;4.13424;4.0;;99.8;0.997988;256.64;253.36;5.166667;5.2;;99.8;0.997988;256.64;253.36;5.166667;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2311959;Salitre;222379.429;13369.77;187866.778;11294.82;159283.931;9529.97;25194.42;3856.061;37686.271;87085.731;153822.484;5461.447;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.7;0.996964;229.97;211.36;6.195702;6.2;;99.7;0.996964;229.97;211.36;6.195702;6.2;;93.9;0.938692;259.29;255.08;4.149791;3.9;;93.9;0.938692;259.29;255.08;4.149791;3.9;;94.2;0.940505;263.57;266.08;5.494167;5.2;;94.2;0.940505;263.57;266.08;5.494167;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2312007;Santana do Acaraú;352192.189;11499.03;313119.938;10223.32;280072.452;8525.54;49538.22;10896.945;72122.625;135881.562;268439.352;11633.1;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;99.7;0.996793;225.62;221.97;6.305596;6.3;;99.7;0.996793;225.62;221.97;6.305596;6.3;;97.8;0.979115;268.08;271.27;4.515611;4.4;;97.8;0.979115;268.08;271.27;4.515611;4.4;;98.7;0.988159;280.4;279.33;5.9955;5.9;;98.7;0.988159;280.4;279.33;5.9955;5.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2312106;Santana do Cariri;191197.485;11277.43;164590.849;9708.08;159277.378;8985.52;28382.623;5156.59;36529.103;83709.557;153777.873;5499.504;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.9;0.999197;213.72;202.02;5.71577;5.7;;99.9;0.999197;213.72;202.02;5.71577;5.7;;93.0;0.92913;249.68;244.33;3.853891;3.6;;93.0;0.92913;249.68;244.33;3.853891;3.6;;98.8;0.987323;247.87;248.41;4.938;4.9;;98.8;0.987323;247.87;248.41;4.938;4.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2312205;Santa Quitéria;859224.903;21382.8;715964.541;17817.6;633709.937;14495.07;97193.257;108317.244;188009.299;197237.16;590756.96;42952.976;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;6;True;100.0;1.0;225.09;215.39;6.175845;6.2;;100.0;1.0;225.09;215.39;6.175845;6.2;;99.2;0.991965;272.06;278.22;4.675552;4.6;;99.2;0.991965;272.06;278.22;4.675552;4.6;;99.8;0.997747;275.48;270.16;5.760667;5.7;;99.8;0.997747;275.48;270.16;5.760667;5.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2312304;São Benedito;883024.208;18535.35;709999.963;14903.44;627180.022;12970.59;154034.702;31073.633;206783.885;195862.248;587754.468;39425.554;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;99.9;0.999199;271.75;253.08;7.751576;7.7;;99.9;0.999199;271.75;253.08;7.751576;7.7;;99.4;0.994325;277.25;280.77;4.786619;4.8;;99.4;0.994325;277.25;280.77;4.786619;4.8;;99.5;0.995242;285.52;278.27;6.063167;6.0;;99.1;0.991212;285.52;278.27;6.063167;6.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2312403;São Gonçalo do Amarante;6908372.654;127594.94;6894155.463;127619.92;8624986.628;174927.73;47518.086;5238849.794;1454218.385;312347.748;7052934.012;1572052.616;Indústrias de transformação;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;6;True;100.0;1.0;230.39;221.09;6.380627;6.4;;100.0;1.0;230.39;221.09;6.380627;6.4;;99.7;0.996994;272.24;272.42;4.591253;4.6;;99.7;0.996994;272.24;272.42;4.591253;4.6;;99.5;0.995237;265.0;269.28;5.571333;5.5;;99.5;0.995237;265.0;269.28;5.571333;5.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2312502;São João do Jaguaribe;137067.978;23410.41;114371.151;19533.93;107898.08;14277.9;46655.382;2531.381;19676.272;35208.015;104071.05;3827.03;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;100.0;1.0;231.68;219.0;6.367245;6.4;;100.0;1.0;231.68;219.0;6.367245;6.4;;100.0;1.0;277.36;284.36;4.841906;4.8;;100.0;1.0;277.36;284.36;4.841906;4.8;;99.6;0.995951;276.56;277.23;5.8965;5.9;;99.6;0.995951;276.56;277.23;5.8965;5.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2312601;São Luís do Curu;160996.694;14876.8;147888.404;13665.53;133109.237;10171.88;15048.04;14152.57;36820.487;57522.603;123543.7;9565.537;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.0;0.990725;204.37;203.07;5.556425;5.5;;99.0;0.990725;204.37;203.07;5.556425;5.5;;100.0;1.0;260.2;270.57;4.394458;4.4;;100.0;1.0;260.2;270.57;4.394458;4.4;;97.8;0.977499;247.56;251.52;4.984667;4.9;;97.8;0.977499;247.56;251.52;4.984667;4.9;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2312700;Senador Pompeu;473899.961;19529.38;432507.646;17823.61;352271.547;13859.14;45085.829;54320.167;119902.87;106016.805;325325.671;26945.876;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;6;True;100.0;1.0;300.77;272.08;8.650847;8.7;;100.0;1.0;300.77;272.08;8.650847;8.7;;99.1;0.991924;292.08;287.0;5.088169;5.0;;99.1;0.991924;292.08;287.0;5.088169;5.0;;99.6;0.995979;253.03;257.93;5.182667;5.2;;99.6;0.995979;253.03;257.93;5.182667;5.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2312809;Senador Sá;82269.622;11328.78;71512.363;9847.47;62765.572;8090.43;7650.82;1876.49;16709.234;34287.012;60523.556;2242.016;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;264.37;236.59;7.310918;7.3;;100.0;1.0;264.37;236.59;7.310918;7.3;;99.4;0.993982;265.68;268.76;4.444328;4.4;;99.4;0.993982;265.68;268.76;4.444328;4.4;;100.0;1.0;288.75;282.1;6.180833;6.2;;100.0;1.0;288.75;282.1;6.180833;6.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2312908;Sobral;6588929.369;32454.1;6016969.546;29636.89;5395130.171;25396.38;51617.133;1228331.368;2596110.971;965636.787;4841696.26;553433.911;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;100.0;1.0;333.41;302.67;9.612182;9.6;;100.0;1.0;333.41;302.67;9.612182;9.6;;97.8;0.978273;291.04;292.88;5.161586;5.0;;97.8;0.978273;291.04;292.88;5.161586;5.0;;100.0;1.0;354.23;318.34;7.876167;7.9;;100.0;0.9995;353.08;318.28;7.856;7.9;;;;;;;;;98.5;0.985;323.35;316.64;7.333167;7.2;;;;;;;;
2;Nordeste;23;CE;Ceará;2313005;Solonópole;370692.762;20391.26;318203.016;17503.88;303283.676;16492.67;63627.156;57520.611;77541.087;86355.849;285044.703;18238.973;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;6;True;100.0;1.0;258.54;252.73;7.493113;7.5;;100.0;1.0;258.54;252.73;7.493113;7.5;;97.8;0.976958;265.48;259.99;4.310232;4.2;;97.8;0.976958;265.48;259.99;4.310232;4.2;;100.0;1.0;260.91;265.77;5.444667;5.4;;100.0;1.0;260.91;265.77;5.444667;5.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2313104;Tabuleiro do Norte;584614.136;19072.63;563949.824;18398.47;450593.418;14046.37;54071.601;54132.918;176994.582;126962.845;412161.946;38431.472;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;100.0;1.0;236.91;233.02;6.721963;6.7;;100.0;1.0;236.91;233.02;6.721963;6.7;;96.4;0.964911;287.14;286.17;5.006361;4.8;;98.7;0.986971;287.49;286.5;5.016217;5.0;;99.5;0.994461;274.04;268.2;5.704;5.7;;99.5;0.994461;274.04;268.2;5.704;5.7;;84.2;0.869161;282.64;281.97;4.880285;4.2;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2313203;Tamboril;319201.566;12863.25;316962.482;12773.02;282246.661;10773.18;70096.834;8717.924;75382.003;117292.295;271489.055;10757.606;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;316.23;283.49;9.15334;9.2;;100.0;1.0;316.23;283.49;9.15334;9.2;;92.1;0.921754;264.82;269.21;4.438986;4.1;;92.1;0.921754;264.82;269.21;4.438986;4.1;;98.6;0.98568;343.88;303.18;7.451;7.3;;98.6;0.98568;343.88;303.18;7.451;7.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2313252;Tarrafas;116827.327;15516.98;88539.026;11759.73;85682.029;10015.43;19124.202;3296.008;18272.438;42203.033;82895.68;2786.349;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;231.35;210.57;6.207675;6.2;;100.0;1.0;231.35;210.57;6.207675;6.2;;95.7;0.958354;281.99;269.98;4.691665;4.5;;95.7;0.958354;281.99;269.98;4.691665;4.5;;98.6;0.986398;255.97;251.61;5.126333;5.1;;98.6;0.986398;255.97;251.61;5.126333;5.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2313302;Tauá;934349.184;15260.41;802394.877;13106.1;711835.952;12012.28;99458.974;39185.046;294449.088;224020.51;657113.618;54722.334;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;224.16;219.26;6.228461;6.2;;100.0;1.0;224.16;219.26;6.228461;6.2;;98.5;0.985652;274.36;273.83;4.642137;4.6;;99.3;0.992992;271.25;270.97;4.555642;4.5;;99.6;0.995746;260.92;264.64;5.426;5.4;;99.6;0.995746;260.92;264.64;5.426;5.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;23;CE;Ceará;2313351;Tejuçuoca;174349.007;10163.75;153336.616;8938.83;136987.601;7006.68;12025.972;4303.862;32854.125;82177.507;131361.466;5626.136;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;225.93;232.35;6.500239;6.5;;100.0;1.0;225.93;232.35;6.500239;6.5;;98.0;0.981096;273.76;276.03;4.666644;4.6;;98.0;0.981096;273.76;276.03;4.666644;4.6;;99.3;0.989652;260.84;266.36;5.453333;5.4;;99.3;0.989652;260.84;266.36;5.453333;5.4;;;;;;;;;;;;;;;;;;;;;;
