region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4
2;Nordeste;24;RN;Rio Grande do Norte;2400109;Acari;195828.116;18479.58;173700.041;16391.44;141991.931;12785.15;17168.872;8761.905;41690.199;63154.107;130775.084;11216.847;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;88.6;0.886455;263.72;265.33;4.365453;3.9;;88.6;0.886455;263.72;265.33;4.365453;3.9;;95.7;0.957934;225.64;240.81;4.440833;4.3;;92.4;0.92449;247.01;250.31;4.955333;4.6;;99.8;0.99839;228.93;223.04;6.388219;6.4;;99.8;0.99839;228.93;223.04;6.388219;6.4;;90.1;0.901394;257.3;254.89;5.203167;4.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2400208;Açu;2170177.264;38412.94;2146108.39;37982.87;1467561.99;24982.76;35044.132;483175.739;518976.745;330938.934;1368135.55;99426.44;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;79.2;0.800615;250.5;257.46;4.061964;3.3;;79.2;0.800615;250.5;257.46;4.061964;3.3;;77.5;0.790424;234.5;241.78;4.604667;3.6;;77.9;0.786514;236.04;241.49;4.6255;3.6;;94.1;0.941375;191.34;185.33;4.985216;4.7;;94.1;0.941087;191.02;185.09;4.974745;4.7;;78.6;0.780069;236.81;241.35;4.636;3.6;;93.1;0.946422;194.8;187.9;5.097974;4.8;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2400307;Afonso Bezerra;160921.097;14846.49;193262.64;17830.3;138262.051;12541.91;8877.799;21455.315;28611.588;73058.876;132003.577;6258.473;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Construção;6;True;;;;;;;;;;;;;;;86.2;0.863346;221.94;222.67;4.076833;3.5;;89.6;0.89817;217.52;225.59;4.051833;3.6;;96.8;0.969436;181.34;166.19;4.446376;4.3;;97.6;0.976085;174.84;162.31;4.251785;4.2;;93.2;0.9346;215.41;226.98;4.039833;3.8;;93.9;0.940223;203.6;179.48;5.112822;4.8;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2400406;Água Nova;42554.072;14444.7;37808.694;12833.91;34552.095;10492.59;1135.124;1000.937;8886.842;22038.278;33061.182;1490.912;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;4;True;92.5;0.932888;271.27;292.14;4.872839;4.5;;92.5;0.932888;271.27;292.14;4.872839;4.5;;94.9;0.949377;254.28;251.21;5.0915;4.8;;94.9;0.949377;254.28;251.21;5.0915;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2400505;Alexandria;209116.995;15331.16;178559.142;13090.85;150788.602;11145.58;6759.887;3026.819;58179.665;72752.262;140718.632;10069.97;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;74.3;0.748605;264.9;284.5;4.669002;3.5;;74.3;0.748605;264.9;284.5;4.669002;3.5;;73.1;0.712919;233.76;233.5;4.454333;3.2;;80.6;0.804056;236.05;243.53;4.659667;3.7;;95.7;0.957686;194.04;189.19;5.106924;4.9;;95.7;0.957686;194.04;189.19;5.106924;4.9;;84.2;0.8413;237.14;248.29;4.757167;4.0;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2400604;Almino Afonso;68328.729;14578.35;61041.514;13023.58;50061.102;10685.4;2673.071;2238.398;12955.675;29925.13;47792.274;2268.828;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;90.0;0.895913;267.3;272.27;4.519626;4.0;;90.0;0.895913;267.3;272.27;4.519626;4.0;;;;;;;;;86.6;0.86208;229.58;229.79;4.322833;3.7;;96.6;0.966463;203.64;187.79;5.264676;5.1;;96.9;0.971775;194.16;180.67;4.954305;4.8;;86.6;0.86208;229.58;229.79;4.322833;3.7;;96.2;0.948414;213.7;195.36;5.594297;5.3;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2400703;Alto do Rodrigues;902783.049;72315.21;792175.921;63455.3;616322.331;41300.16;21237.096;304515.088;141516.24;109153.277;576421.701;39900.63;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;77.4;0.78544;256.3;264.59;4.250161;3.3;;77.4;0.78544;256.3;264.59;4.250161;3.3;;96.8;0.968088;247.91;260.28;5.1365;5.0;;96.8;0.968088;247.91;260.28;5.1365;5.0;;96.8;0.966885;222.91;221.37;6.242969;6.0;;96.8;0.966885;222.91;221.37;6.242969;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2400802;Angicos;257919.437;22173.27;214392.795;18431.29;180163.149;15405.14;6313.769;6847.368;78364.365;71610.555;163136.056;17027.093;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;77.0;0.775023;251.5;258.91;4.097716;3.2;;77.0;0.775023;251.5;258.91;4.097716;3.2;;83.8;0.849251;252.84;247.64;5.008;4.3;;87.5;0.877942;243.67;242.6;4.771167;4.2;;92.6;0.921774;200.87;192.91;5.304904;4.9;;91.7;0.891792;193.4;187.76;5.068711;4.5;;93.6;0.929358;234.8;237.73;4.542167;4.2;;93.9;0.944417;207.32;197.35;5.508723;5.2;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2400901;Antônio Martins;79463.801;12082.07;70796.769;10764.3;65524.996;9148.98;3496.661;2869.552;15338.859;40750.864;62455.935;3069.061;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;86.3;0.861029;254.52;266.39;4.252108;3.7;;86.3;0.861029;254.52;266.39;4.252108;3.7;;66.5;0.71213;259.07;268.01;5.451333;3.9;;72.4;0.736254;244.61;254.43;4.984;3.7;;83.6;0.84428;201.29;183.96;5.150192;4.3;;81.6;0.814927;196.69;186.23;5.103679;4.2;;;;;;;;;92.3;0.928489;211.0;179.16;5.248225;4.9;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2401008;Apodi;941920.331;26239.53;895177.54;24801.28;709585.968;19763.42;65974.569;168018.971;229537.839;191888.015;655419.394;54166.574;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas;8;True;88.9;0.905301;297.89;296.89;5.317824;4.8;;86.3;0.86561;279.95;276.71;4.763762;4.1;;83.3;0.833668;251.82;258.24;5.167667;4.3;;86.3;0.862542;238.9;243.0;4.698333;4.1;;95.9;0.95884;208.8;207.12;5.714604;5.5;;96.8;0.967676;211.24;209.16;5.79826;5.6;;88.4;0.880913;232.5;235.46;4.466;3.9;;92.5;0.932031;204.38;203.42;5.56298;5.2;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2401107;Areia Branca;1089647.398;45226.72;1218377.47;50569.77;935968.204;33242.23;18115.834;388192.989;273952.973;176058.25;856320.046;79648.158;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;75.6;0.765693;256.25;268.41;4.306645;3.3;;75.6;0.765693;256.25;268.41;4.306645;3.3;;75.1;0.75124;227.32;230.06;4.289667;3.2;;76.4;0.765373;229.77;234.85;4.410333;3.4;;93.5;0.932801;198.51;195.78;5.312048;5.0;;93.8;0.936887;198.32;195.22;5.29824;5.0;;80.2;0.800183;236.13;247.29;4.723667;3.8;;91.9;0.909844;199.41;198.42;5.377223;4.9;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2401206;Arês;471283.907;35565.91;440357.608;33232.03;386630.977;26616.48;92346.845;82343.139;74999.436;94452.495;344141.914;42489.062;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;Produção florestal, pesca e aquicultura;4;True;76.7;0.772007;240.82;252.2;3.847267;3.0;;76.7;0.772007;240.82;252.2;3.847267;3.0;;;;;;;;;;;;;;;;85.3;0.844906;182.67;173.11;4.597576;3.9;;84.8;0.837743;182.67;173.11;4.597576;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2401305;Campo Grande;136391.199;14017.6;119802.037;12296.22;105354.051;10876.94;10855.642;3783.999;30122.507;55107.521;99869.669;5484.382;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;69.4;0.708873;246.27;246.98;3.845668;2.7;;69.4;0.708873;246.27;246.98;3.845668;2.7;;70.3;0.685023;234.68;235.44;4.502;3.1;;68.8;0.676847;233.06;231.51;4.4095;3.0;;95.2;0.95058;204.33;197.1;5.447117;5.2;;96.2;0.958452;214.14;205.4;5.785239;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2401404;Baía Formosa;335923.178;38064.95;276105.191;31290.25;325030.343;34677.3;74900.749;97476.555;64389.848;56159.422;292926.573;32103.77;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;;;;;;;;;;;;;;;84.7;0.853952;238.89;251.04;4.832167;4.1;;86.9;0.869873;241.81;247.16;4.816167;4.2;;90.6;0.902011;211.36;195.77;5.557095;5.0;;90.6;0.902011;211.36;195.77;5.557095;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2401453;Baraúna;991164.144;36828.45;783898.839;29147.72;746395.219;25638.75;73460.591;197064.01;189702.883;183388.345;643615.828;102779.39;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas;6;True;70.7;0.724588;260.22;261.95;4.265697;3.1;;70.7;0.724588;260.22;261.95;4.265697;3.1;;77.5;0.78273;250.28;266.84;5.285333;4.1;;77.9;0.786386;250.28;266.84;5.285333;4.2;;96.2;0.962352;202.28;194.3;5.357085;5.2;;96.3;0.963654;202.28;194.3;5.357085;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2401503;Barcelona;63583.271;15951.65;55407.707;13900.58;45863.612;11497.52;1592.787;1789.771;10445.962;30481.322;44309.842;1553.77;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;6;True;84.9;0.852403;251.06;243.07;3.85441;3.3;;84.9;0.852403;251.06;243.07;3.85441;3.3;;87.3;0.866056;237.08;229.18;4.437667;3.8;;87.3;0.866056;237.08;229.18;4.437667;3.8;;93.7;0.941329;198.83;185.53;5.131791;4.8;;93.7;0.941329;198.83;185.53;5.131791;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2401602;Bento Fernandes;128584.398;26749.41;120352.733;25036.97;88428.907;15927.4;5427.73;31440.674;10397.536;38549.263;85815.203;2613.704;Administração, defesa, educação e saúde públicas e seguridade social;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;6;True;80.3;0.814796;243.78;251.38;3.876564;3.2;;80.3;0.814796;243.78;251.38;3.876564;3.2;;;;;;;;;67.5;0.681719;216.37;217.83;3.903333;2.7;;86.2;0.858936;171.23;160.28;4.145983;3.6;;86.2;0.858936;171.23;160.28;4.145983;3.6;;87.7;0.882687;216.42;219.67;3.934833;3.5;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2401651;Bodó;240166.494;104148.52;229572.112;99554.25;286573.534;132000.71;4083.008;246251.382;9464.74;24181.025;283980.155;2593.38;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;2;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92.5;0.919633;199.78;206.33;5.528103;5.1;;92.5;0.919633;199.78;206.33;5.528103;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2401701;Bom Jesus;140518.808;14119.66;130762.865;13139.36;109335.973;10591.49;5411.066;4441.048;33612.289;57970.042;101434.444;7901.529;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;;;;;;;;;;;;;;;78.2;0.795819;219.55;225.33;4.081333;3.2;;78.7;0.795772;225.34;230.31;4.260833;3.4;;93.9;0.939054;189.16;179.13;4.830885;4.5;;91.3;0.914589;184.87;173.51;4.646833;4.2;;80.6;0.806082;242.72;245.26;4.799667;3.9;;99.5;0.994898;197.44;189.97;5.185992;5.2;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2401800;Brejinho;168163.439;13781.63;165970.233;13601.89;139463.466;10833.8;4170.434;5022.409;45048.186;74582.371;128823.4;10640.066;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;83.4;0.841276;260.93;256.9;4.20007;3.5;;83.4;0.841276;260.93;256.9;4.20007;3.5;;95.1;0.951427;224.22;220.57;4.079833;3.9;;94.0;0.939372;220.95;218.81;3.996;3.8;;98.1;0.978742;191.85;178.28;4.866767;4.8;;98.0;0.977454;177.84;163.16;4.324491;4.2;;91.6;0.911325;215.65;215.97;3.860333;3.5;;98.2;0.98158;214.12;202.3;5.728494;5.6;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2401859;Caiçara do Norte;119610.708;19006.95;115654.94;18378.35;112176.1;17068.79;15685.665;17590.537;25457.967;43210.175;101944.344;10231.756;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;6;True;;;;;;;;;;;;;;;73.5;0.72302;218.72;232.44;4.186;3.0;;78.3;0.782683;228.54;237.21;4.429167;3.5;;85.6;0.851162;181.59;171.06;4.539693;3.9;;85.8;0.843974;181.2;179.93;4.693523;4.0;;81.8;0.816615;233.26;239.51;4.546167;3.7;;82.9;0.829;182.16;158.23;4.317298;3.6;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2401909;Caiçara do Rio do Vento;474184.27;145099.23;197691.974;60493.26;60456.128;16143.16;1982.511;13543.896;13342.961;28012.18;56881.548;3574.58;Administração, defesa, educação e saúde públicas e seguridade social;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Demais serviços;5;True;;;;;;;;;;;;;;;;;;;;;;85.3;0.859819;234.48;238.6;4.551333;3.9;;94.2;0.936244;178.96;173.34;4.530956;4.2;;95.0;0.944514;184.5;183.2;4.815954;4.5;;92.2;0.92376;238.76;244.67;4.723833;4.4;;92.7;0.919234;172.96;162.66;4.222271;3.9;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2402006;Caicó;1735797.344;28387.75;1598738.702;26146.25;1394837.913;20295.64;54394.044;80878.963;687109.745;392190.273;1214573.026;180264.888;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;82.0;0.849338;300.11;304.05;5.456189;4.6;;77.4;0.786644;272.86;279.05;4.699213;3.7;;93.4;0.935812;245.76;242.0;4.796;4.5;;88.4;0.882752;243.92;242.1;4.767;4.2;;97.2;0.973627;205.3;198.99;5.499992;5.4;;97.2;0.972979;201.86;194.62;5.354888;5.2;;83.4;0.823772;242.09;242.19;4.738;3.9;;97.3;0.975405;222.91;221.36;6.242788;6.1;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2402105;Campo Redondo;131974.604;12919.69;120903.453;11835.87;106965.093;9413.46;2431.343;4588.656;22889.934;73374.654;103284.587;3680.506;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;82.4;0.831478;262.79;261.77;4.299098;3.6;;82.4;0.831478;262.79;261.77;4.299098;3.6;;89.7;0.89326;236.71;243.26;4.666167;4.2;;91.1;0.908449;236.5;244.56;4.684333;4.3;;97.4;0.971349;197.25;190.91;5.199457;5.1;;97.4;0.971349;197.25;190.91;5.199457;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2402204;Canguaretama;615957.002;20761.66;639754.569;21563.79;605672.818;17397.39;194644.878;16405.111;146734.331;197509.814;555294.134;50378.683;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;Demais serviços;7;True;83.3;0.855045;278.26;290.03;4.939427;4.2;;78.3;0.791411;249.09;252.68;3.970604;3.1;;71.5;0.72532;232.82;238.55;4.522833;3.3;;73.6;0.744552;231.87;235.61;4.458;3.3;;92.1;0.921808;197.34;186.06;5.112992;4.7;;92.1;0.921808;197.34;186.06;5.112992;4.7;;83.2;0.829222;227.43;221.93;4.156;3.4;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2402303;Caraúbas;540233.236;27543.25;538285.186;27495.8;373656.696;18149.25;22127.094;89197.103;114030.818;125133.375;350488.389;23168.307;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas;8;True;88.7;0.89002;267.33;269.75;4.482323;4.0;;88.7;0.89002;267.33;269.75;4.482323;4.0;;84.2;0.839762;232.91;240.97;4.564667;3.8;;88.8;0.886252;245.64;248.96;4.91;4.4;;96.5;0.966172;194.61;188.57;5.106529;4.9;;96.8;0.967355;196.96;191.2;5.199195;5.0;;96.1;0.960008;254.94;254.8;5.162333;5.0;;95.8;0.964928;192.54;186.25;5.024844;4.8;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2402402;Carnaúba dos Dantas;150901.648;18881.59;142819.83;17874.82;118371.83;14266.82;3911.502;12551.877;41701.937;49044.006;107209.322;11162.507;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;87.9;0.893419;269.41;270.24;4.518872;4.0;;87.9;0.893419;269.41;270.24;4.518872;4.0;;95.5;0.951103;248.35;232.37;4.678667;4.4;;92.5;0.924908;242.12;230.85;4.5495;4.2;;98.9;0.989583;223.28;197.04;5.807667;5.7;;98.9;0.989583;223.28;197.04;5.807667;5.7;;86.8;0.847885;232.57;228.51;4.351333;3.7;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2402501;Carnaubais;231816.498;23864.16;302477.902;31138.35;210948.098;19226.04;12107.016;74994.434;47258.148;69034.801;203394.399;7553.7;Indústrias extrativas;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;8;True;84.2;0.867628;262.98;259.44;4.266886;3.7;;84.2;0.867628;262.98;259.44;4.266886;3.7;;78.9;0.778622;244.35;246.05;4.84;3.8;;81.7;0.810031;246.02;249.12;4.919;4.0;;90.8;0.909057;210.94;212.87;5.859989;5.3;;90.3;0.900016;204.23;214.39;5.759572;5.2;;88.4;0.877024;247.43;251.7;4.9855;4.4;;92.1;0.930821;219.19;211.0;5.983432;5.6;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2402600;Ceará-Mirim;1260346.024;15930.56;1186373.576;14995.56;1002193.003;13494.28;74458.109;45712.035;365315.116;419271.709;904756.969;97436.034;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;73.5;0.765725;266.24;268.57;4.449349;3.4;;71.8;0.727415;248.37;249.81;3.917528;2.8;;72.7;0.727957;222.61;231.15;4.229333;3.1;;76.1;0.760035;225.04;232.39;4.2905;3.3;;89.6;0.897018;183.82;180.26;4.749523;4.3;;89.1;0.892888;180.46;179.29;4.667764;4.2;;80.7;0.804964;227.84;233.82;4.361;3.5;;91.4;0.918398;188.19;181.52;4.855829;4.5;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2402709;Cerro Corá;225342.136;20485.65;171108.267;15555.3;140410.065;12556.79;22925.26;5740.577;31221.209;69138.57;129025.616;11384.449;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;79.2;0.805537;257.02;259.28;4.180783;3.4;;79.2;0.805537;257.02;259.28;4.180783;3.4;;77.9;0.777685;223.39;224.45;4.130667;3.2;;80.8;0.806673;234.38;233.28;4.461;3.6;;95.6;0.956703;202.85;202.3;5.513418;5.3;;95.9;0.959045;202.85;202.3;5.513418;5.3;;88.4;0.87099;251.01;246.63;4.960667;4.3;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2402808;Coronel Ezequiel;65459.563;12792.57;58595.523;11451.15;52505.974;9544.81;3831.034;1596.365;10733.041;34364.015;50524.456;1981.518;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;5;True;;;;;;;;;;;;;;;79.0;0.797692;224.91;231.27;4.269667;3.4;;79.7;0.79561;222.79;230.43;4.220333;3.4;;95.5;0.954976;192.34;180.32;4.913209;4.7;;95.5;0.954976;192.34;180.32;4.913209;4.7;;82.5;0.781611;216.08;227.76;4.064;3.2;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2402907;Coronel João Pessoa;54170.236;12785.04;46989.109;11090.18;48166.228;9793.87;2480.776;1156.419;9921.51;33139.714;46698.42;1467.808;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;75.3;0.765939;277.98;274.25;4.699267;3.6;;75.3;0.765939;277.98;274.25;4.699267;3.6;;73.0;0.703524;253.03;250.6;5.0605;3.6;;73.0;0.703524;253.03;250.6;5.0605;3.6;;92.3;0.921419;183.22;180.48;4.742072;4.4;;92.3;0.921419;183.22;180.48;4.742072;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2403004;Cruzeta;154741.95;19330.66;141939.998;17731.42;123140.711;15454.41;19906.398;7914.382;36105.33;48023.664;111949.774;11190.937;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;83.8;0.842333;254.88;254.35;4.076924;3.4;;83.8;0.842333;254.88;254.35;4.076924;3.4;;95.7;0.958596;256.35;250.28;5.1105;4.9;;95.9;0.95945;256.35;250.28;5.1105;4.9;;100.0;1.0;250.27;230.26;6.926743;6.9;;100.0;1.0;247.7;228.67;6.848788;6.8;;;;;;;;;100.0;1.0;253.63;232.32;7.02832;7.0;;;;;;;;;;;;;;;
2;Nordeste;24;RN;Rio Grande do Norte;2403103;Currais Novos;955846.897;23136.71;930341.595;22516.62;804224.22;17862.92;19164.341;80320.913;364932.297;252592.808;717010.36;87213.86;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;90.0;0.917375;296.06;302.59;5.377451;4.9;;87.1;0.880857;263.1;274.28;4.490727;4.0;;95.0;0.951049;242.46;248.36;4.847;4.6;;94.7;0.947805;242.07;246.34;4.806833;4.6;;98.7;0.986809;211.71;203.91;5.711774;5.6;;98.6;0.985562;212.82;205.58;5.763321;5.7;;;;;;;;;100.0;1.0;199.62;185.58;5.147777;5.1;;;;;;;;;;;;;;;
