region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5
3;Sudeste;33;RJ;Rio de Janeiro;3300100;Angra dos Reis;11900498.299;71075.76;11032724.613;65899.27;11194156.559;53262.14;60857.099;3331322.385;4796224.935;1921437.991;10109842.41;1084314.149;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;8;True;92.9;0.92873;239.56;250.28;4.830667;4.5;;78.9;0.793864;255.12;264.57;4.233289;3.4;;85.8;0.857324;237.73;245.75;4.724667;4.1;;80.2;0.80532;270.61;272.91;4.575696;3.7;;91.2;0.911374;238.85;248.52;4.7895;4.4;;98.5;0.982113;406.4;346.01;7.57717;7.4;;97.4;0.974655;217.17;203.57;5.809791;5.7;;97.4;0.974448;217.17;203.57;5.809791;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300159;Aperibé;301129.434;27291.05;276294.733;25040.31;249118.566;20697.79;9386.796;13598.342;85160.834;121490.989;229636.96;19481.606;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;95.7;0.96092;251.65;237.57;4.820333;4.6;;96.1;0.960016;277.3;282.31;4.810375;4.6;;95.8;0.953162;272.99;275.87;5.814333;5.5;;96.1;0.960016;277.3;282.31;4.810375;4.6;;95.7;0.95562;268.22;267.31;5.592167;5.3;;;;;;;;;95.2;0.947033;225.68;214.01;6.162014;5.8;;95.2;0.947033;225.68;214.01;6.162014;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300209;Araruama;13156181.005;101458.16;9387990.044;72399.65;4234216.841;31109.01;59720.946;1071336.057;1557778.1;1183055.339;3871890.442;362326.399;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias extrativas;6;True;81.4;0.816151;254.9;259.87;5.246167;4.3;;84.0;0.844862;253.69;261.49;4.167097;3.5;;;;;;;;;84.0;0.844862;253.69;261.49;4.167097;3.5;;81.4;0.816151;254.9;259.87;5.246167;4.3;;;;;;;;;91.1;0.90983;219.42;211.45;5.996003;5.5;;91.1;0.90983;219.42;211.45;5.996003;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300225;Areal;597072.116;50479.55;488446.186;41295.75;427436.369;33490.27;4394.159;89807.921;123296.226;134994.427;352492.733;74943.636;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;6;True;;;;;;;;92.5;0.926074;248.1;246.61;3.865831;3.6;;95.9;0.959617;257.04;261.08;5.302;5.1;;92.5;0.926074;248.1;246.61;3.865831;3.6;;77.3;0.775492;257.04;261.08;5.302;4.1;;;;;;;;;97.6;0.976115;221.38;216.7;6.128862;6.0;;97.6;0.976115;221.38;216.7;6.128862;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300233;Armação dos Búzios;5019621.154;125471.71;4138736.702;103452.9;2970296.615;84720.38;12585.504;1181356.021;1165231.458;478879.548;2838052.531;132244.084;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;82.3;0.823112;241.91;253.06;4.916167;4.0;;;;;;;;;;;;;;;;71.1;0.76992;256.07;255.21;4.106512;3.2;;82.3;0.823112;241.91;253.06;4.916167;4.0;;;;;;;;;88.3;0.882984;226.62;219.68;6.283044;5.5;;88.3;0.882984;226.62;219.68;6.283044;5.5;;80.4;0.847358;261.91;268.15;4.382247;3.7;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300258;Arraial do Cabo;9335373.871;301277.15;7026277.255;226756.51;2705449.583;87762.34;22382.215;1510707.133;713995.074;387018.786;2634103.206;71346.376;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;89.2;0.894235;260.34;258.92;5.321;4.8;;93.0;0.934629;265.04;267.94;4.423064;4.1;;;;;;;;;92.1;0.934629;265.04;267.94;4.423064;4.1;;89.2;0.894235;260.34;258.92;5.321;4.8;;;;;;;;;83.9;0.839566;219.6;208.42;5.944347;5.0;;83.9;0.839566;219.6;208.42;5.944347;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300308;Barra do Piraí;3225723.098;34728.89;3005431.969;32357.18;2713889.71;26833.27;47238.386;540720.293;1047621.072;776395.591;2411975.341;301914.369;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;7;True;89.0;0.89171;233.45;246.91;4.672667;4.2;;84.3;0.845219;261.11;265.83;4.336281;3.7;;86.2;0.860267;240.83;246.95;4.796333;4.1;;84.3;0.845219;261.11;265.83;4.336281;3.7;;86.7;0.866096;239.62;246.94;4.776;4.1;;;;;;;;;89.4;0.892996;211.14;205.06;5.721806;5.1;;89.4;0.892996;211.14;205.06;5.721806;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300407;Barra Mansa;6831114.616;40208.1;6513673.527;38338.5;6449269.604;34816.31;70860.157;1292422.94;2974215.604;1419176.464;5756675.165;692594.439;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;7;True;89.9;0.894233;261.48;266.49;5.466167;4.9;;89.4;0.899655;270.62;281.21;4.700087;4.2;;88.4;0.887209;255.53;261.11;5.277333;4.7;;89.4;0.899655;270.62;281.21;4.700087;4.2;;89.5;0.891925;259.48;264.68;5.402667;4.8;;;;;;;;;92.4;0.926391;228.41;220.71;6.335931;5.9;;92.4;0.926391;228.41;220.71;6.335931;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300456;Belford Roxo;9686338.741;20050.92;9579716.4;19830.21;8839736.389;17156.57;3708.386;1047938.144;3073704.556;3675975.987;7801327.073;1038409.316;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;86.3;0.871845;232.67;238.38;4.5175;3.9;;83.2;0.83538;239.46;247.06;3.751219;3.1;;86.0;0.860706;223.23;229.49;4.212;3.6;;83.2;0.83538;239.46;247.06;3.751219;3.1;;86.1;0.860441;225.67;231.79;4.291;3.7;;;;;;;;;91.1;0.910666;198.35;191.13;5.224449;4.8;;91.1;0.910666;198.35;191.13;5.224449;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300506;Bom Jardim;1018919.574;36257.9;890883.017;31701.77;887295.416;31941.23;105463.985;184754.56;252072.86;232367.879;774659.283;112636.133;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;6;True;;;;;;;;89.2;0.887404;278.15;279.67;4.782792;4.2;;84.4;0.844321;253.16;253.3;5.107667;4.3;;89.2;0.887404;278.15;279.67;4.782792;4.2;;83.5;0.836172;256.77;255.51;5.204667;4.4;;;;;;;;;92.4;0.923836;222.17;217.35;6.155756;5.7;;92.4;0.923836;222.17;217.35;6.155756;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300605;Bom Jesus do Itabapoana;1207610.759;34333.46;1062573.268;30209.91;908156.381;24343.44;55743.465;98642.213;356687.373;303932.513;815005.563;93150.818;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;6;True;;;;;;;;91.9;0.917363;268.98;276.17;4.601605;4.2;;94.2;0.941589;254.86;252.14;5.116667;4.8;;90.4;0.905672;282.09;287.7;4.958339;4.5;;94.0;0.939379;254.77;253.28;5.134167;4.8;;;;;;;;;98.8;0.987974;234.3;220.31;6.441063;6.4;;98.8;0.987974;234.3;220.31;6.441063;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300704;Cabo Frio;16964471.592;76361.16;15453319.318;69613.62;12359509.137;52801.04;58007.433;5375421.693;4224059.16;2170099.276;11827587.562;531921.575;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;79.4;0.795366;241.68;246.61;4.804833;3.8;;80.3;0.810208;254.08;261.19;4.168083;3.4;;80.6;0.807789;233.1;238.47;4.526167;3.7;;81.5;0.820235;254.22;261.9;4.180679;3.4;;79.6;0.796955;240.83;245.81;4.777333;3.8;;;;;;;;;85.6;0.855436;214.86;207.72;5.841162;5.0;;85.6;0.855436;214.86;207.72;5.841162;5.0;;87.0;0.867667;254.7;264.35;4.224097;3.7;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300803;Cachoeiras de Macacu;1702401.841;29896.6;1567754.54;27532.0;1305498.488;21885.24;65695.617;255650.943;381961.409;478957.336;1182265.306;123233.183;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;7;True;78.9;0.800961;237.96;243.64;4.693333;3.8;;88.6;0.889416;263.6;273.68;4.488767;4.0;;82.0;0.816372;240.02;244.52;4.742333;3.9;;88.3;0.912213;263.6;273.68;4.488767;4.1;;80.8;0.807062;239.69;244.38;4.7345;3.8;;;;;;;;;84.8;0.848845;205.8;199.62;5.520988;4.7;;84.8;0.848845;205.8;199.62;5.520988;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300902;Cambuci;479568.356;32811.19;459441.635;31434.16;399846.596;25761.65;73845.404;37281.847;86935.641;142742.309;340805.2;59041.396;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;5;True;;;;;;;;98.1;0.980075;254.41;262.03;4.185293;4.1;;;;;;;;;88.2;0.876827;266.66;276.55;4.574709;4.0;;;;;;;;;64.9;0.675916;296.45;311.88;5.522;3.7;;97.8;0.978912;237.01;225.83;6.593144;6.5;;97.8;0.978912;237.01;225.83;6.593144;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300936;Carapebus;1045633.275;75513.34;1195363.419;86326.53;726756.04;43107.9;13339.16;339636.538;152591.053;199124.84;704691.591;22064.449;Indústrias extrativas;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;92.0;0.921657;245.8;253.92;4.995333;4.6;;;;;;;;;;;;;;;;;;;;;;;92.0;0.921657;245.8;253.92;4.995333;4.6;;;;;;;;;90.9;0.910364;214.18;204.25;5.765094;5.2;;90.9;0.910364;214.18;204.25;5.765094;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3300951;Comendador Levy Gasparian;633562.453;72481.69;572680.21;65516.56;603969.248;70310.74;6122.017;320228.42;126735.449;93081.154;546167.039;57802.208;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Indústrias de transformação;Demais serviços;6;True;95.5;0.956978;281.6;280.18;6.029667;5.8;;85.9;0.860906;257.04;270.84;4.354118;3.7;;;;;;;;;85.9;0.860906;257.04;270.84;4.354118;3.7;;95.5;0.956978;281.6;280.18;6.029667;5.8;;;;;;;;;99.3;0.993518;258.19;229.68;7.067343;7.0;;99.3;0.993518;258.19;229.68;7.067343;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3301009;Campos dos Goytacazes;42953468.722;88831.26;49942073.821;103281.92;37179716.335;72243.7;368934.687;20380239.651;10854516.945;4146074.696;35749765.98;1429950.355;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;88.8;0.895918;235.38;247.72;4.718333;4.2;;84.5;0.847416;249.17;249.81;3.928764;3.3;;78.7;0.787544;223.94;227.4;4.189;3.3;;83.9;0.841656;253.86;253.39;4.048227;3.4;;82.9;0.831065;226.07;231.19;4.287667;3.6;;;;;;;;;94.6;0.945834;212.05;204.69;5.732445;5.4;;94.6;0.945834;212.26;204.76;5.737725;5.4;;;;;;;;;94.7;0.946126;202.81;201.53;5.498654;5.2;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3301108;Cantagalo;1075295.576;55456.19;915904.259;47235.91;841412.936;41730.54;40421.996;345749.119;199715.72;183182.826;769069.66;72343.276;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;84.2;0.841105;235.81;236.22;4.533833;3.8;;92.1;0.922247;277.68;278.67;4.761221;4.4;;88.3;0.883596;257.11;256.95;5.234333;4.6;;92.1;0.922247;277.68;278.67;4.761221;4.4;;86.3;0.861313;248.91;248.98;4.964833;4.3;;;;;;;;;84.2;0.847777;228.59;220.8;6.341003;5.4;;84.2;0.847777;228.59;220.8;6.341003;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3301157;Cardoso Moreira;393124.678;30338.38;383126.389;29566.78;395475.741;30853.16;28953.358;88349.217;107689.387;126984.003;351975.965;43499.776;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas;7;True;86.0;0.873188;245.63;239.45;4.751333;4.1;;92.0;0.920115;268.72;275.93;4.59436;4.2;;92.2;0.913682;279.61;274.41;5.900333;5.4;;92.0;0.920115;268.72;275.93;4.59436;4.2;;88.0;0.884002;268.01;262.47;5.508;4.9;;;;;;;;;86.7;0.867349;210.69;199.05;5.603945;4.9;;86.7;0.867349;210.69;199.05;5.603945;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3301207;Carmo;671866.142;39066.53;620952.329;36106.08;561273.169;29292.48;24934.488;139478.445;160746.151;167812.025;492971.109;68302.06;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;7;True;80.0;0.770605;272.76;273.25;5.766833;4.4;;96.2;0.962804;264.8;282.14;4.632268;4.5;;91.0;0.909057;264.74;266.62;5.522667;5.0;;96.2;0.962804;264.8;282.14;4.632268;4.5;;89.2;0.892454;266.06;267.71;5.562833;5.0;;;;;;;;;86.3;0.858133;220.37;210.08;5.989223;5.1;;86.3;0.858133;220.37;210.08;5.989223;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3301306;Casimiro de Abreu;3363238.534;72939.46;3142864.651;68160.15;2352144.561;51285.2;13478.889;1173401.423;633038.038;449948.453;2269866.803;82277.758;Indústrias extrativas;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;92.8;0.927257;255.35;258.03;5.223;4.8;;85.9;0.860945;258.38;269.12;4.347189;3.7;;;;;;;;;85.9;0.860945;258.38;269.12;4.347189;3.7;;92.8;0.927257;255.35;258.03;5.223;4.8;;;;;;;;;96.1;0.960885;226.15;221.58;6.30862;6.1;;96.1;0.960885;226.15;221.58;6.30862;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3301405;Conceição de Macabu;503999.723;23881.72;449934.904;21319.89;434134.758;18425.99;21308.018;15760.834;151145.449;208677.673;396891.974;37242.784;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;87.7;0.883609;230.24;239.84;4.501333;4.0;;90.0;0.897211;240.26;240.19;3.659611;3.3;;95.1;0.950577;243.43;250.87;4.905;4.7;;90.0;0.897211;240.26;240.19;3.659611;3.3;;92.5;0.925874;239.01;247.17;4.769667;4.4;;;;;;;;;93.1;0.931533;210.75;201.63;5.651999;5.3;;93.1;0.931533;210.75;201.63;5.651999;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3301504;Cordeiro;530533.448;25527.28;477135.534;22957.97;456167.744;20592.62;7437.569;49845.241;174130.586;195070.098;426483.494;29684.25;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;96.4;0.963713;252.2;260.35;5.209167;5.0;;97.1;0.971313;260.48;270.53;4.397791;4.3;;94.1;0.94293;247.52;259.67;5.119833;4.8;;97.1;0.971313;260.48;270.53;4.397791;4.3;;95.4;0.953972;249.91;260.02;5.1655;4.9;;;;;;;;;97.3;0.973843;218.41;212.39;5.993819;5.8;;97.3;0.973843;218.41;212.39;5.993819;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3301603;Duas Barras;285448.057;25997.09;274029.87;24957.18;249214.314;21552.74;30631.347;18051.237;57926.617;113347.251;219956.452;29257.863;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;7;True;86.9;0.875122;235.56;249.37;4.748833;4.2;;94.2;0.941659;263.68;268.37;4.4104;4.2;;94.7;0.947112;244.61;242.43;4.784;4.5;;94.2;0.941659;263.68;268.37;4.4104;4.2;;90.6;0.907934;241.01;245.19;4.77;4.3;;;;;;;;;86.8;0.866502;210.19;192.23;5.470403;4.7;;86.8;0.866502;210.19;192.23;5.470403;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3301702;Duque de Caxias;70068006.833;86700.55;65861332.848;81496.22;53136503.853;57169.9;18006.44;14779159.528;22667493.287;6868695.121;44333354.375;8803149.477;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;7;True;83.3;0.838513;228.69;236.31;4.416667;3.7;;81.3;0.817116;246.65;252.77;3.937682;3.2;;84.9;0.849503;226.45;231.93;4.306333;3.7;;81.2;0.817116;246.65;252.77;3.937682;3.2;;84.3;0.842475;227.13;233.26;4.339833;3.7;;;;;;;;;87.6;0.876521;196.74;190.69;5.1857240000000004;4.5;;87.6;0.876521;196.74;190.69;5.1857240000000004;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3301801;Engenheiro Paulo de Frontin;320438.424;26175.33;383264.171;31307.32;406734.577;28768.89;10992.981;88645.314;100096.31;158195.698;357930.302;48804.275;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;6;True;92.7;0.924957;251.05;251.12;5.036167;4.7;;94.6;0.944028;269.08;294.0;4.869925;4.6;;;;;;;;;94.8;0.944028;269.08;294.0;4.869925;4.6;;92.7;0.924957;251.05;251.12;5.036167;4.7;;;;;;;;;94.7;0.946193;218.64;207.5;5.909299;5.6;;94.7;0.946193;218.64;207.5;5.909299;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3301850;Guapimirim;1589983.141;30756.41;1450029.801;28049.17;1363991.779;21920.32;29282.937;223701.065;444455.77;545712.962;1243152.734;120839.045;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;6;True;87.3;0.870832;246.03;256.13;5.036;4.4;;85.9;0.861511;257.48;267.86;4.315687;3.7;;;;;;;;;85.9;0.861511;257.48;267.86;4.315687;3.7;;87.3;0.870832;246.03;256.13;5.036;4.4;;;;;;;;;90.8;0.908376;208.11;202.47;5.61689;5.1;;90.8;0.908376;208.11;202.47;5.61689;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3301876;Iguaba Grande;814661.157;29178.41;712149.384;25506.78;631392.527;21516.92;2797.506;44762.315;243317.527;302782.453;593659.801;37732.726;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;96.0;0.961038;274.64;269.35;5.733167;5.5;;84.5;0.846601;259.82;264.33;4.295707;3.6;;;;;;;;;84.5;0.846601;259.82;264.33;4.295707;3.6;;96.0;0.961038;274.64;269.35;5.733167;5.5;;;;;;;;;97.2;0.972038;240.91;227.03;6.68939;6.5;;97.2;0.972038;240.91;227.03;6.68939;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3301900;Itaboraí;6278393.127;27995.17;5640940.594;25152.79;5640678.05;23078.19;17168.638;649530.342;2458230.305;1934955.551;5059884.835;580793.215;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;83.3;0.836011;233.86;243.01;4.6145;3.9;;82.1;0.823817;247.93;252.95;3.958354;3.3;;78.4;0.786798;229.58;240.48;4.501;3.5;;82.1;0.823817;247.93;252.95;3.958354;3.3;;82.5;0.825982;232.93;242.46;4.589833;3.8;;;;;;;;;89.3;0.893381;204.8;201.77;5.540995;5.0;;89.3;0.893381;204.8;201.77;5.540995;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3302007;Itaguaí;11383961.888;97431.23;9092302.088;77817.74;10502682.395;76916.24;18783.072;769960.539;7105404.589;1321063.881;9215212.081;1287470.313;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;7;True;86.1;0.863291;233.77;236.93;4.511667;3.9;;86.3;0.866145;247.04;253.16;3.948998;3.4;;;;;;;;;86.5;0.869407;249.69;255.88;4.026935;3.5;;86.1;0.863291;233.77;236.93;4.511667;3.9;;90.8;0.935604;307.29;315.03;5.721403;5.4;;92.1;0.919917;194.78;185.34;5.051046;4.6;;92.1;0.919917;194.78;185.34;5.051046;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;33;RJ;Rio de Janeiro;3302056;Italva;431493.401;30661.08;399060.746;28356.48;418758.834;27215.11;26676.754;89144.195;119032.748;149211.532;384065.23;34693.604;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias extrativas;7;True;93.7;0.943354;282.57;293.72;6.2715;5.9;;95.6;0.956859;294.01;296.11;5.251653;5.0;;95.8;0.962482;275.29;279.07;5.906;5.7;;95.6;0.956859;294.01;296.11;5.251653;5.0;;94.6;0.945056;276.7;281.91;5.976833;5.6;;;;;;;;;95.1;0.950283;236.17;220.26;6.475841;6.2;;95.1;0.950283;236.17;220.26;6.475841;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
