region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5
4;Sul;41;PR;Paraná;4114807;Marialva;2964620.45;70837.51;2758390.382;65909.78;2654432.981;73523.89;213750.436;775745.579;1135217.764;195925.531;2320639.31;333793.671;Indústrias de transformação;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;95.3;0.967413;279.09;285.43;4.882222;4.7;;95.3;0.967413;279.09;285.43;4.882222;4.7;;97.7;0.977216;267.15;268.78;5.598833;5.5;;97.7;0.977216;267.15;268.78;5.598833;5.5;;97.4;0.973891;256.18;236.43;7.151711;7.0;;97.4;0.973891;256.18;236.43;7.151711;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4114906;Marilândia do Sul;510268.194;58806.98;494279.608;56964.34;466433.33;53045.98;248064.419;21508.931;120930.809;45343.39;435847.55;30585.781;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;93.2;0.945761;276.65;288.42;4.892713;4.6;;93.2;0.945761;276.65;288.42;4.892713;4.6;;97.8;0.977398;268.04;278.32;5.772667;5.6;;97.8;0.977398;268.04;278.32;5.772667;5.6;;99.1;0.991166;226.6;216.8;6.230298;6.2;;99.1;0.991166;226.6;216.8;6.230298;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115002;Marilena;237236.998;32708.81;210881.684;29075.1;174490.253;24600.35;60446.078;18340.987;48707.13;36464.691;163958.885;10531.368;Pecuária, inclusive apoio à pecuária;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;97.4;0.97654;272.66;279.04;4.696254;4.6;;97.4;0.97654;272.66;279.04;4.696254;4.6;;97.1;0.970723;258.63;252.83;5.191;5.0;;97.1;0.970723;258.63;252.83;5.191;5.0;;97.4;0.972903;259.6;239.42;7.271342;7.1;;97.4;0.972903;259.6;239.42;7.271342;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115101;Mariluz;403956.783;41023.34;257422.771;26142.25;284358.876;27535.48;122509.793;20163.143;75141.982;49974.045;267788.963;16569.913;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;96.3;0.971212;267.92;262.96;4.388963;4.3;;96.3;0.971212;267.92;262.96;4.388963;4.3;;100.0;1.0;248.65;245.91;4.909333;4.9;;100.0;1.0;248.65;245.91;4.909333;4.9;;97.8;0.979387;222.9;208.73;6.01296;5.9;;97.8;0.979387;222.9;208.73;6.01296;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115200;Maringá;27817345.988;67903.99;26668371.652;65099.27;22655737.622;51906.51;172760.514;3810258.586;12773898.453;2276662.787;19033580.34;3622157.282;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;7;True;95.2;0.964928;281.51;290.14;4.98672;4.8;;95.2;0.964928;281.51;290.14;4.98672;4.8;;97.1;0.971486;266.24;269.43;5.5945;5.4;;97.1;0.971486;266.24;269.43;5.5945;5.4;;97.4;0.975822;259.21;243.15;7.331718;7.2;;97.5;0.975822;259.26;243.22;7.333944;7.2;;;;;;;;;;;;;;;;;;;;;;;99.3;0.993126;261.27;246.32;7.428667;7.4;
4;Sul;41;PR;Paraná;4115309;Mariópolis;554033.71;86961.81;630785.381;99008.85;439910.968;66102.32;201466.939;25949.307;130515.323;37733.931;395665.5;44245.468;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;92.0;0.926199;298.55;289.88;5.222153;4.8;;92.0;0.926199;298.55;289.88;5.222153;4.8;;97.0;0.965086;271.98;268.55;5.6755;5.5;;97.0;0.965086;271.98;268.55;5.6755;5.5;;99.8;0.997984;245.8;228.27;6.805256;6.8;;99.8;0.997984;245.8;228.27;6.805256;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115358;Maripá;535683.462;81721.35;373085.024;56916.1;478110.087;85960.1;221211.443;46594.053;130832.009;39773.152;438410.657;39699.43;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;99.4;0.994609;309.03;292.71;5.411709;5.4;;99.4;0.994609;309.03;292.71;5.411709;5.4;;99.5;0.99311;290.42;280.58;6.183333;6.1;;99.5;0.99311;290.42;280.58;6.183333;6.1;;96.3;0.963175;255.93;237.57;7.167668;6.9;;96.3;0.963175;255.93;237.57;7.167668;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115408;Marmeleiro;738402.903;46437.51;644725.64;40546.23;635103.979;44083.01;188979.405;57230.607;237898.313;79632.933;563741.258;71362.721;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;6;True;99.3;0.995181;279.64;288.65;4.93815;4.9;;99.3;0.995181;279.64;288.65;4.93815;4.9;;99.5;0.994485;275.47;269.41;5.748;5.7;;99.5;0.994485;275.47;269.41;5.748;5.7;;99.4;0.994378;241.51;225.74;6.677386;6.6;;99.4;0.994378;241.51;225.74;6.677386;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115457;Marquinho;134982.203;29896.39;126058.015;27988.01;111453.673;26022.34;60201.594;3717.726;18454.262;24263.52;106637.102;4816.571;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;96.2;0.966914;280.68;282.1;4.854703;4.7;;96.2;0.966914;280.68;282.1;4.854703;4.7;;100.0;1.0;265.63;264.85;5.508;5.5;;100.0;1.0;265.63;264.85;5.508;5.5;;96.9;0.966382;242.55;221.84;6.626324;6.4;;96.9;0.966382;242.55;221.84;6.626324;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115507;Marumbi;134313.245;28583.37;108801.967;23154.28;103450.896;22123.8;41168.256;3657.727;25662.564;27160.214;97648.761;5802.135;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;99.0;0.989101;267.69;280.16;4.643217;4.6;;99.0;0.989101;267.69;280.16;4.643217;4.6;;100.0;1.0;271.69;279.75;5.857333;5.9;;100.0;1.0;271.69;279.75;5.857333;5.9;;95.3;0.956292;210.2;220.71;5.988412;5.7;;95.3;0.956292;210.2;220.71;5.988412;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115606;Matelândia;1440814.615;78092.93;1288278.144;69825.37;1096365.724;60022.21;240536.166;350087.672;282710.37;100837.893;974172.101;122193.623;Indústrias de transformação;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;93.0;0.933962;280.56;284.59;4.890293;4.6;;93.0;0.933962;280.56;284.59;4.890293;4.6;;97.5;0.974718;253.33;250.47;5.063333;4.9;;97.5;0.974718;253.33;250.47;5.063333;4.9;;99.9;0.999197;274.83;236.42;7.507446;7.5;;99.9;0.999197;274.83;236.42;7.507446;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115705;Matinhos;1148204.622;29246.91;1000497.631;25484.54;892231.734;24988.99;2137.557;100642.748;495948.012;222353.205;821081.522;71150.211;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6;True;96.6;0.974498;273.29;288.24;4.842827;4.7;;96.6;0.974498;273.29;288.24;4.842827;4.7;;98.4;0.984482;267.03;266.83;5.564333;5.5;;98.4;0.984482;267.03;266.83;5.564333;5.5;;97.6;0.975473;229.3;222.17;6.379461;6.2;;97.6;0.975473;229.3;222.17;6.379461;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115739;Mato Rico;157347.724;48162.76;131490.869;40248.2;123186.692;39206.46;75501.135;3829.611;16205.751;24050.735;119587.232;3599.459;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;100.0;1.0;278.81;289.98;4.946403;4.9;;100.0;1.0;278.81;289.98;4.946403;4.9;;100.0;1.0;264.56;250.59;5.2525;5.3;;100.0;1.0;264.56;250.59;5.2525;5.3;;99.0;0.990664;226.08;209.35;6.08492;6.0;;99.0;0.990664;226.08;209.35;6.08492;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115754;Mauá da Serra;527212.083;56188.01;544204.651;57999.0;373698.444;33991.13;79540.053;84767.252;110491.857;55487.846;330287.009;43411.435;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;6;True;99.6;0.996973;273.33;291.53;4.89264;4.9;;99.6;0.996973;273.33;291.53;4.89264;4.9;;100.0;1.0;275.26;276.01;5.8545;5.9;;100.0;1.0;275.26;276.01;5.8545;5.9;;96.0;0.956565;249.24;239.66;7.077996;6.8;;96.0;0.956565;249.24;239.66;7.077996;6.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115804;Medianeira;3007596.291;55318.22;2644510.101;48640.04;2442039.62;52024.7;204567.128;649313.719;1028149.783;232620.965;2114651.595;327388.025;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;6;True;95.9;0.968315;291.8;296.23;5.22241;5.1;;95.9;0.968315;291.8;296.23;5.22241;5.1;;98.2;0.981975;272.13;269.93;5.701;5.6;;98.2;0.981975;272.13;269.93;5.701;5.6;;98.0;0.979813;259.12;241.0;7.290909;7.1;;98.0;0.979813;259.12;241.0;7.290909;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115853;Mercedes;311868.781;52582.83;262523.608;44262.96;278211.31;49530.23;90973.858;22879.984;92503.373;42854.591;249211.807;28999.503;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;95.6;0.961751;299.96;315.88;5.631178;5.4;;95.6;0.961751;299.96;315.88;5.631178;5.4;;98.1;0.982694;290.93;276.38;6.121833;6.0;;98.1;0.982694;290.93;276.38;6.121833;6.0;;100.0;1.0;283.32;254.36;7.99565;8.0;;100.0;1.0;283.32;254.36;7.99565;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4115903;Mirador;178999.342;79981.83;125966.676;56285.38;126634.554;58089.25;82064.005;6844.667;15335.656;18226.397;122470.726;4163.829;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;96.4;0.958755;247.92;260.0;4.063752;3.9;;96.4;0.958755;247.92;260.0;4.063752;3.9;;100.0;1.0;249.98;249.72;4.995;5.0;;100.0;1.0;249.98;249.72;4.995;5.0;;100.0;1.0;245.43;206.28;6.398377;6.4;;100.0;1.0;245.43;206.28;6.398377;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4116000;Miraselva;69393.856;35296.98;61314.063;31187.21;52323.939;29296.72;21784.399;1444.433;11508.199;15451.803;50188.834;2135.105;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;100.0;1.0;241.96;239.31;3.670314;3.7;;100.0;1.0;241.96;239.31;3.670314;3.7;;100.0;1.0;260.08;268.28;5.472667;5.5;;100.0;1.0;260.08;268.28;5.472667;5.5;;91.5;0.918704;234.1;231.64;6.643246;6.1;;91.5;0.918704;234.1;231.64;6.643246;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4116059;Missal;496708.391;44894.11;431521.007;39002.26;466419.767;43566.2;189916.76;25758.252;139273.119;76439.027;431387.158;35032.608;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;94.4;0.954728;293.35;287.27;5.110048;4.9;;94.4;0.954728;293.35;287.27;5.110048;4.9;;97.6;0.976093;274.41;261.05;5.591;5.5;;97.6;0.976093;274.41;261.05;5.591;5.5;;99.7;0.997168;257.49;240.79;7.255984;7.2;;99.7;0.997168;257.49;240.79;7.255984;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4116109;Moreira Sales;382098.401;34192.25;271903.469;24331.41;306144.078;25584.5;107787.585;16409.63;98335.733;65107.653;287640.601;18503.476;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;91.8;0.912015;260.5;269.71;4.385797;4.0;;91.8;0.912015;260.5;269.71;4.385797;4.0;;99.6;0.995983;248.83;247.9;4.9455;4.9;;99.6;0.995983;248.83;247.9;4.9455;4.9;;100.0;1.0;252.94;234.6;7.056607;7.1;;100.0;1.0;252.94;234.6;7.056607;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4116208;Morretes;534711.882;29204.87;415708.68;22705.15;389210.593;23609.98;70267.765;31512.447;164931.193;89067.315;355778.72;33431.873;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;84.0;0.884102;282.68;286.95;4.955398;4.4;;84.0;0.884102;282.68;286.95;4.955398;4.4;;91.1;0.904356;249.37;241.48;4.8475;4.4;;88.4;0.87893;249.37;241.48;4.8475;4.3;;89.0;0.886925;222.58;212.99;6.084308;5.4;;89.0;0.887768;222.58;212.99;6.084308;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4116307;Munhoz de Melo;176663.312;44713.57;147724.753;37389.21;136928.671;33943.65;78938.846;4183.208;22161.783;24846.07;130129.906;6798.765;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;0;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4116406;Nossa Senhora das Graças;126912.839;34590.58;103727.337;28271.28;99515.465;24823.01;46101.077;2724.864;21677.223;24483.094;94986.257;4529.208;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;0;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4116505;Nova Aliança do Ivaí;71238.316;53846.04;51328.002;38796.68;51926.168;33286.01;24994.369;1713.569;9142.723;14363.228;50213.889;1712.279;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;100.0;1.0;266.36;279.41;4.61331;4.6;;100.0;1.0;266.36;279.41;4.61331;4.6;;100.0;1.0;270.2;290.03;6.003833;6.0;;100.0;1.0;270.2;290.03;6.003833;6.0;;100.0;1.0;233.48;203.28;6.115778;6.1;;100.0;1.0;233.48;203.28;6.115778;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4116604;Nova América da Colina;108097.018;32956.41;102392.359;31217.18;97599.777;28504.61;49257.854;3891.193;20505.716;19989.607;93644.37;3955.407;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;94.3;0.940728;271.62;273.36;4.596617;4.3;;94.3;0.940728;271.62;273.36;4.596617;4.3;;100.0;1.0;254.58;252.58;5.119333;5.1;;100.0;1.0;254.58;252.58;5.119333;5.1;;96.3;0.962133;216.41;198.57;5.704378;5.5;;96.3;0.962133;216.41;198.57;5.704378;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4116703;Nova Aurora;1040812.716;75612.98;851560.093;61864.15;819755.13;80915.52;322643.168;94743.344;262938.689;61740.54;742065.741;77689.389;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;275.22;279.72;4.742389;4.7;;100.0;1.0;275.22;279.72;4.742389;4.7;;98.4;0.982894;272.44;268.9;5.689;5.6;;98.4;0.982894;272.44;268.9;5.689;5.6;;99.1;0.990926;256.49;236.35;7.156173;7.1;;99.1;0.990926;256.49;236.35;7.156173;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4116802;Nova Cantu;341725.195;50327.72;334806.759;49308.8;348087.333;72112.56;191390.866;12364.558;92098.212;32818.511;328672.146;19415.187;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;97.5;0.978082;283.71;289.73;5.011481;4.9;;97.5;0.978082;283.71;289.73;5.011481;4.9;;99.4;0.994408;272.13;265.28;5.6235;5.6;;99.4;0.994408;272.13;265.28;5.6235;5.6;;98.9;0.989102;246.73;222.72;6.722095;6.6;;98.9;0.989102;246.73;222.72;6.722095;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4116901;Nova Esperança;1253498.273;47150.58;1085729.569;40839.93;943181.172;33610.62;162071.309;158374.962;380476.961;138361.263;839284.495;103896.677;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;91.0;0.921619;279.25;278.16;4.775637;4.4;;91.0;0.921619;279.25;278.16;4.775637;4.4;;97.1;0.970864;263.49;264.83;5.472;5.3;;97.1;0.970864;263.49;264.83;5.472;5.3;;99.8;0.99759;223.71;216.5;6.169691;6.2;;99.8;0.99759;223.71;216.5;6.169691;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4116950;Nova Esperança do Sudoeste;198769.677;35513.61;165003.997;29480.79;164792.007;32866.38;80932.841;8916.343;31936.844;30919.987;152706.016;12085.992;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;86.9;0.879961;276.09;284.24;4.822273;4.2;;86.9;0.879961;276.09;284.24;4.822273;4.2;;97.6;0.97692;260.08;253.48;5.226;5.1;;97.6;0.97692;260.08;253.48;5.226;5.1;;100.0;1.0;237.22;221.2;6.51297;6.5;;100.0;1.0;237.22;221.2;6.51297;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4117008;Nova Fátima;327433.498;45319.52;356354.694;49322.45;314928.09;38784.25;114884.135;21648.983;105069.891;44555.59;286158.599;28769.492;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;93.6;0.940429;257.64;268.26;4.323922;4.1;;93.6;0.940429;257.64;268.26;4.323922;4.1;;98.7;0.986202;254.38;247.84;5.037;5.0;;98.7;0.986202;254.38;247.84;5.037;5.0;;99.2;0.993221;235.53;220.82;6.473809;6.4;;99.2;0.993221;235.53;220.82;6.473809;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4117057;Nova Laranjeiras;378371.953;31337.75;317367.166;26285.17;308283.982;26896.18;147619.519;9799.167;73863.254;57856.656;289138.595;19145.387;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;97.9;0.979814;287.75;287.46;5.03424;4.9;;97.9;0.979814;287.75;287.46;5.03424;4.9;;99.6;0.995224;282.23;269.91;5.869;5.8;;99.6;0.995224;282.23;269.91;5.869;5.8;;97.8;0.978077;230.58;222.66;6.412798;6.3;;95.6;0.955386;230.58;222.66;6.412798;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4117107;Nova Londrina;718418.014;55592.2;597027.774;46198.85;442935.123;33586.22;32686.174;84966.123;199081.295;68302.282;385035.874;57899.248;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;99.6;0.99699;277.99;280.56;4.793868;4.8;;99.6;0.99699;277.99;280.56;4.793868;4.8;;99.6;0.995732;279.61;277.6;5.9535;5.9;;99.6;0.995732;279.61;277.6;5.9535;5.9;;100.0;1.0;273.55;253.43;7.792291;7.8;;100.0;1.0;273.55;253.43;7.792291;7.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4117206;Nova Olímpia;132741.265;22756.95;111831.422;19172.2;109207.309;18680.69;29924.09;6947.759;34856.534;30512.226;102240.61;6966.699;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;96.7;0.970776;273.63;285.47;4.806135;4.7;;96.7;0.970776;273.63;285.47;4.806135;4.7;;91.2;0.908577;260.68;261.35;5.367167;4.9;;91.2;0.908577;260.68;261.35;5.367167;4.9;;98.9;0.988296;259.83;240.14;7.288822;7.2;;98.9;0.988296;259.83;240.14;7.288822;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4117214;Nova Santa Bárbara;131608.565;31455.2;128118.654;30621.09;110741.688;25729.95;39461.445;4005.321;33975.093;26451.653;103893.512;6848.176;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;97.4;0.973623;259.4;261.66;4.249839;4.1;;97.4;0.973623;259.4;261.66;4.249839;4.1;;99.4;0.993631;219.98;223.26;4.054;4.0;;99.4;0.993631;219.98;223.26;4.054;4.0;;97.6;0.976071;230.33;218.24;6.327663;6.2;;97.6;0.976071;230.33;218.24;6.327663;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4117222;Nova Santa Rosa;484275.344;58192.18;371317.493;44618.78;439747.217;52911.47;165126.968;46635.521;136683.733;47149.252;395595.474;44151.743;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;6;True;97.6;0.976924;285.85;282.48;4.933004;4.8;;97.6;0.976924;285.85;282.48;4.933004;4.8;;100.0;1.0;277.92;273.26;5.853;5.9;;100.0;1.0;277.92;273.26;5.853;5.9;;99.1;0.9917;236.63;219.48;6.470438;6.4;;99.1;0.9917;236.63;219.48;6.470438;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;41;PR;Paraná;4117255;Nova Prata do Iguaçu;560124.346;44107.75;413698.981;32577.29;492498.387;46726.6;213068.046;38038.065;140879.131;63495.05;455480.291;37018.096;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;98.3;0.982257;277.66;281.92;4.809593;4.7;;98.3;0.982257;277.66;281.92;4.809593;4.7;;98.7;0.988427;248.8;254.77;5.0595;5.0;;98.7;0.988427;248.8;254.77;5.0595;5.0;;96.0;0.964591;260.21;233.26;7.170983;6.9;;96.0;0.964591;260.21;233.26;7.170983;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
