region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4
5;Centro-oeste;50;MS;Mato Grosso do Sul;5004908;Jaraguari;717700.528;100532.36;777135.599;108857.77;370993.645;50530.32;228391.237;15671.721;47871.836;54183.569;346118.362;24875.283;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;4;True;;;;;;;;;;;;;;;94.1;0.946635;185.99;192.33;5.010389;4.7;;94.1;0.946635;185.99;192.33;5.010389;4.7;;94.2;0.944537;256.83;260.6;4.197875;4.0;;94.2;0.944537;256.83;260.6;4.197875;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5005004;Jardim;1130237.391;47130.54;1067856.508;44529.27;930097.641;35264.37;144955.598;62973.098;400948.05;189002.215;797878.962;132218.679;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;5;True;98.4;0.984271;243.98;252.89;4.947833;4.9;;98.2;0.980526;243.9;253.09;4.949833;4.9;;92.9;0.932817;201.11;194.76;5.343121;5.0;;92.9;0.932817;201.11;194.76;5.343121;5.0;;88.0;0.917844;252.72;261.96;4.160509;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5005103;Jateí;729978.052;203563.32;389893.254;108726.51;474839.715;118266.43;338629.566;22474.108;43378.582;46600.678;451082.934;23756.781;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;6;True;92.5;0.924964;235.3;233.06;4.472667;4.1;;92.9;0.929976;235.3;233.06;4.472667;4.2;;;;;;;;;97.7;0.976771;196.73;182.23;5.031715;4.9;;87.6;0.89228;271.03;264.49;4.455546;4.0;;87.6;0.89228;271.03;264.49;4.455546;4.0;;;;;;;;;99.2;0.991082;196.73;182.23;5.031715;5.0;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5005152;Juti;517929.686;76969.79;388258.332;57699.26;483742.575;70506.13;300467.439;43654.685;60775.967;51745.458;456643.549;27099.026;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;2;True;;;;;;;;;;;;;;;85.5;0.852463;203.03;200.19;5.478489;4.7;;85.5;0.852463;203.03;200.19;5.478489;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5005202;Ladário;420685.263;19546.76;385976.003;17934.02;371027.873;15433.77;10072.938;20632.927;146436.076;161627.969;338769.91;32257.963;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;93.1;0.930419;235.44;244.45;4.664833;4.3;;91.5;0.915774;230.53;237.6;4.468833;4.1;;97.3;0.971628;190.56;183.27;4.932876;4.8;;97.3;0.971628;190.56;183.27;4.932876;4.8;;82.1;0.84082;258.02;262.1;4.237043;3.6;;82.1;0.84082;258.02;262.1;4.237043;3.6;;90.7;0.912005;225.66;230.79;4.274167;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5005251;Laguna Carapã;1257650.182;184975.76;895137.931;131657.29;1097291.727;146383.63;638470.226;33781.0;241899.502;65631.55;979782.278;117509.449;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;4;True;;;;;;;;84.5;0.853132;232.44;235.39;4.463833;3.8;;88.4;0.887913;201.35;196.89;5.386428;4.8;;88.4;0.887913;201.35;196.89;5.386428;4.8;;;;;;;;;;;;;;;;81.0;0.825512;224.41;230.99;4.256667;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5005400;Maracaju;5921262.311;131446.32;5775525.427;128211.1;4517627.497;92301.97;1611912.308;227800.96;1634690.593;341150.742;3815554.603;702072.894;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;8;True;91.9;0.919778;244.43;247.2;4.8605;4.5;;89.2;0.892051;243.96;245.61;4.826167;4.3;;90.1;0.903141;218.86;210.88;5.974952;5.4;;90.1;0.9017;221.4;211.14;6.028153;5.4;;83.2;0.852225;258.24;260.86;4.22157;3.6;;83.2;0.852225;258.24;260.86;4.22157;3.6;;84.9;0.845555;242.83;241.78;4.7435;4.0;;88.9;0.889;237.75;212.85;6.371266;5.7;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5005608;Miranda;782434.815;30640.46;673147.281;26360.72;631601.903;22221.51;147166.361;49120.731;190504.454;198719.271;585510.817;46091.086;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;8;True;88.2;0.866198;243.09;246.59;4.828;4.2;;79.7;0.799288;237.73;243.08;4.680167;3.7;;82.5;0.824407;190.54;184.32;4.951585;4.1;;82.1;0.81974;188.87;183.4;4.902988;4.0;;85.4;0.858961;248.71;251.38;3.945806;3.4;;85.4;0.858961;248.71;251.38;3.945806;3.4;;76.5;0.771774;227.93;236.66;4.409833;3.4;;60.0;0.586915;172.73;174.56;4.434245;2.6;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5005681;Mundo Novo;1018195.256;53050.34;838514.365;43688.55;942239.257;50718.01;69122.958;129910.986;370574.695;132235.019;701843.659;240395.599;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;7;True;90.4;0.904363;252.38;258.7;5.184667;4.7;;90.4;0.904363;252.38;258.7;5.184667;4.7;;89.6;0.893621;233.44;218.72;6.395742;5.7;;90.7;0.90729;216.34;205.14;5.822497;5.3;;84.6;0.864408;271.46;280.03;4.694221;4.1;;84.6;0.864408;271.46;280.03;4.694221;4.1;;;;;;;;;94.3;0.957358;198.33;190.84;5.218795;5.0;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5005707;Naviraí;3670206.619;72739.3;2882131.786;57120.55;2901634.701;51370.91;661576.027;638145.314;880331.026;418240.495;2598292.862;303341.84;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Indústrias de transformação;6;True;95.7;0.955276;262.3;260.41;5.3785;5.1;;93.6;0.937782;259.93;260.15;5.334667;5.0;;92.4;0.926474;223.99;213.57;6.121762;5.7;;92.6;0.927801;224.78;213.86;6.142111;5.7;;;;;;;;;;;;;;;;92.0;0.928167;255.93;259.72;5.260833;4.9;;99.0;0.99;228.88;215.37;6.24781;6.2;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5005806;Nioaque;618784.393;46806.69;541178.652;40936.36;447264.968;32424.6;150216.861;70852.59;93428.043;101978.106;416475.601;30789.367;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;93.6;0.940771;241.8;241.13;4.7155;4.4;;94.1;0.940116;241.8;241.13;4.7155;4.4;;92.9;0.926172;204.89;193.88;5.399258;5.0;;92.9;0.926172;204.89;193.88;5.399258;5.0;;88.6;0.899913;263.06;262.29;4.310674;3.9;;88.6;0.899913;263.06;262.29;4.310674;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5006002;Nova Alvorada do Sul;2592615.07;118807.4;2485637.184;113905.1;2282707.353;99390.75;871385.834;687235.162;364808.29;175332.716;2098762.003;183945.35;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Demais serviços;7;True;88.5;0.878855;242.7;245.69;4.8065;4.2;;83.3;0.835419;246.48;247.19;4.8945;4.1;;89.9;0.900124;219.29;210.26;5.971885;5.4;;90.0;0.901104;218.19;209.11;5.929984;5.3;;81.6;0.813496;268.99;263.15;4.406835;3.6;;81.6;0.813496;268.99;263.15;4.406835;3.6;;;;;;;;;94.0;0.94;213.23;203.88;5.740237;5.4;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5006200;Nova Andradina;3568744.549;73486.9;3205465.966;66006.34;3281854.93;58544.96;879100.3;709578.904;967041.539;360736.702;2916457.445;365397.485;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Demais serviços;8;True;98.1;0.981206;269.22;265.88;5.585;5.5;;98.5;0.984944;277.34;276.46;5.896667;5.8;;97.3;0.974844;249.42;233.38;6.967249;6.8;;97.5;0.975646;238.63;225.25;6.613515;6.5;;92.8;0.933228;268.58;272.03;4.534011;4.2;;94.1;0.933228;268.58;272.03;4.534011;4.2;;98.9;0.989669;289.77;292.65;6.373667;6.3;;100.0;1.0;223.89;214.14;6.130217;6.1;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5006259;Novo Horizonte do Sul;450886.303;95506.52;267858.048;56737.57;279116.891;78491.81;160619.119;13449.666;49009.124;34884.536;257962.445;21154.446;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;;;;;;;;95.5;0.956226;268.3;263.14;5.524;5.3;;91.7;0.920114;219.11;199.93;5.780632;5.3;;91.7;0.920114;219.11;199.93;5.780632;5.3;;79.9;0.929803;279.32;287.29;4.913296;4.6;;79.9;0.929803;279.32;287.29;4.913296;4.6;;98.5;0.98655;268.3;263.14;5.524;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5006275;Paraíso das Águas;1389705.72;252215.19;1545565.962;280501.99;1296593.635;225455.34;602118.356;479839.255;101986.005;57598.973;1241542.59;55051.046;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Demais serviços;6;True;;;;;;;;95.2;0.954077;250.35;251.67;5.033667;4.8;;95.2;0.953032;221.1;212.27;6.042973;5.8;;95.2;0.953032;221.1;212.27;6.042973;5.8;;94.5;0.947205;275.19;267.31;4.556189;4.3;;94.5;0.947205;275.19;267.31;4.556189;4.3;;95.4;0.958328;248.4;251.75;5.0025;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5006309;Paranaíba;2012106.193;49127.28;1606751.139;39230.2;1587294.798;37435.32;333388.603;261243.583;556927.442;283200.138;1434759.766;152535.032;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;7;True;88.2;0.882941;234.99;235.84;4.513833;4.0;;90.6;0.906303;236.12;238.15;4.571167;4.1;;95.6;0.956315;210.6;198.54;5.592955;5.3;;95.6;0.956315;210.6;198.54;5.592955;5.3;;81.7;0.82339;253.72;253.58;4.049105;3.3;;81.7;0.82339;253.72;253.58;4.049105;3.3;;93.2;0.9381;239.26;244.58;4.730667;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5006358;Paranhos;371182.61;28727.08;241040.256;18654.92;286014.382;19622.28;110808.338;10662.766;43898.129;108282.481;273651.714;12362.668;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;4;True;94.1;0.941518;258.84;256.0;5.247333;4.9;;88.1;0.880988;261.83;253.88;5.261833;4.6;;91.8;0.917983;218.35;200.92;5.784128;5.3;;91.8;0.917983;218.35;200.92;5.784128;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5006408;Pedro Gomes;460934.465;66407.5;390020.723;56190.85;268952.844;35538.17;116242.686;10770.452;63280.33;56474.909;246768.377;22184.467;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;97.8;0.977664;230.46;232.61;4.3845;4.3;;97.8;0.977664;230.46;232.61;4.3845;4.3;;88.5;0.87612;203.59;197.52;5.440631;4.8;;88.5;0.87612;203.59;197.52;5.440631;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5006606;Ponta Porã;6069789.697;65963.79;4682121.501;50883.22;4771499.682;50057.7;1701865.13;474228.297;1455556.332;644752.942;4276402.701;495096.98;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;90.2;0.901829;242.2;246.3;4.808333;4.3;;90.2;0.901829;242.2;246.3;4.808333;4.3;;94.5;0.946932;208.74;194.15;5.477641;5.2;;94.3;0.944209;208.68;194.72;5.486859;5.2;;83.5;0.854562;259.68;263.54;4.281915;3.7;;84.6;0.861516;266.47;268.6;4.453028;3.8;;;;;;;;;92.9;0.928508;207.54;206.56;5.680376;5.3;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5006903;Porto Murtinho;571510.637;44444.41;452837.593;35215.61;464125.297;26582.2;217885.604;15372.43;79269.669;127182.253;439709.956;24415.341;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;5;True;;;;;;;;87.7;0.876387;236.37;238.89;4.587667;4.0;;90.8;0.902361;203.48;197.21;5.432895;4.9;;90.8;0.902361;203.89;199.52;5.48272;4.9;;;;;;;;;;;;;;;;87.5;0.874471;237.1;240.22;4.622;4.0;;90.0;0.9;206.73;215.72;5.831464;5.2;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5007109;Ribas do Rio Pardo;3353286.399;144850.38;2220978.387;95938.59;1965364.416;77651.7;1241378.771;145634.639;243321.868;208443.752;1838779.03;126585.386;Produção florestal, pesca e aquicultura;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;7;True;91.2;0.914124;246.24;252.91;4.985833;4.6;;91.3;0.91247;239.81;245.76;4.7595;4.3;;90.9;0.909502;201.79;196.72;5.391734;4.9;;90.9;0.909502;201.79;196.72;5.391734;4.9;;82.8;0.857129;261.16;266.74;4.350606;3.7;;82.8;0.857129;261.16;266.74;4.350606;3.7;;91.4;0.918247;222.38;226.4;4.146333;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5007208;Rio Brilhante;3833911.208;101963.01;3253726.767;86532.98;3298706.772;84921.91;1255137.133;779062.563;685532.446;291656.65;3011388.792;287317.981;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Demais serviços;7;True;92.7;0.922558;250.09;259.36;5.1575;4.8;;90.1;0.897466;249.83;259.03;5.147667;4.6;;94.1;0.940058;213.64;207.03;5.805334;5.5;;94.1;0.940058;213.64;207.03;5.805334;5.5;;82.8;0.836345;278.07;287.59;4.900231;4.1;;82.8;0.836345;278.07;287.59;4.900231;4.1;;87.9;0.879571;249.53;258.65;5.136333;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5007307;Rio Negro;170385.672;35196.38;157675.023;32570.75;130213.078;27367.19;47636.617;5469.763;28332.964;39216.414;120655.759;9557.32;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;2;True;;;;;;;;;;;;;;;99.8;0.997577;193.68;190.67;5.126963;5.1;;99.8;0.997577;193.68;190.67;5.126963;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5007406;Rio Verde de Mato Grosso;926596.607;46755.3;843881.055;42581.54;601958.447;30060.35;225646.62;33145.071;147518.114;152105.573;558415.378;43543.069;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;83.6;0.836045;232.69;239.69;4.539667;3.8;;83.6;0.836045;232.69;239.69;4.539667;3.8;;92.2;0.924365;207.34;199.3;5.544559;5.1;;92.2;0.924365;207.34;199.3;5.544559;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5007505;Rochedo;352336.836;67770.12;373745.648;71887.99;231963.666;45305.4;82061.361;49565.196;43078.231;41137.616;215842.404;16121.263;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;Pecuária, inclusive apoio à pecuária;4;True;99.1;0.991803;240.93;237.12;4.634167;4.6;;98.6;0.988357;240.93;237.12;4.634167;4.6;;96.9;0.967547;195.65;186.88;5.09565;4.9;;96.9;0.967547;195.65;186.88;5.09565;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5007554;Santa Rita do Pardo;642966.615;91499.45;414091.003;58928.56;467080.26;58767.02;290325.918;39687.7;48421.906;65284.734;443720.258;23360.003;Pecuária, inclusive apoio à pecuária;Produção florestal, pesca e aquicultura;Administração, defesa, educação e saúde públicas e seguridade social;7;True;97.8;0.976479;231.16;248.37;4.658833;4.5;;87.4;0.879742;242.03;247.82;4.830833;4.2;;90.9;0.907237;199.7;191.51;5.257121;4.8;;90.9;0.907237;199.7;191.51;5.257121;4.8;;85.0;0.852542;269.54;271.32;4.536865;3.9;;85.0;0.852542;269.54;271.32;4.536865;3.9;;84.3;0.872141;264.16;246.71;5.181167;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;50;MS;Mato Grosso do Sul;5007695;São Gabriel do Oeste;2883850.034;97496.54;3210185.14;108529.2;2185644.211;79018.23;731872.003;216124.752;715968.934;226971.064;1890936.753;294707.458;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;86.8;0.872272;257.51;261.97;5.324667;4.6;;87.6;0.882033;257.51;261.97;5.324667;4.7;;94.2;0.942001;228.59;221.11;6.346639;6.0;;94.0;0.939614;228.59;221.11;6.346639;6.0;;85.7;0.902625;283.61;288.62;4.993459;4.5;;85.7;0.902625;283.61;288.62;4.993459;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
