region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5
2;Nordeste;21;MA;Maranhão;2111409;São Luís Gonzaga do Maranhão;198314.829;11130.03;187079.208;10499.45;170048.089;9142.37;44452.956;4629.346;34030.707;80743.794;163856.803;6191.286;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;95.0;0.956034;195.15;182.42;5.005017;4.8;;95.0;0.956034;195.15;182.42;5.005017;4.8;;92.5;0.928096;245.94;243.96;3.795824;3.5;;92.5;0.928096;245.94;243.96;3.795824;3.5;;86.7;0.86661;226.9;229.95;4.280833;3.7;;86.7;0.86661;226.9;229.95;4.280833;3.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111508;São Mateus do Maranhão;586547.764;15105.92;464927.054;11973.71;429231.93;10281.0;91478.2;16992.865;141037.172;152027.302;401535.539;27696.391;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.0;0.989953;189.28;182.29;4.89063;4.8;;99.0;0.989953;189.28;182.29;4.89063;4.8;;91.9;0.922241;239.46;236.99;3.600471;3.3;;91.9;0.922241;239.46;236.99;3.600471;3.3;;91.7;0.916904;227.69;231.44;4.318833;4.0;;91.7;0.916904;227.69;231.44;4.318833;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111532;São Pedro da Água Branca;149358.525;10416.97;142979.195;10635.17;127602.958;9985.36;21583.557;4946.488;31283.673;61251.617;119065.335;8537.623;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;95.1;0.950812;189.78;188.67;5.016172;4.8;;95.1;0.950812;189.78;188.67;5.016172;4.8;;98.6;0.986949;237.52;238.57;3.596876;3.5;;98.6;0.986949;237.52;238.57;3.596876;3.5;;91.5;0.914673;231.09;234.27;4.422667;4.0;;91.5;0.914673;231.09;234.27;4.422667;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111573;São Pedro dos Crentes;103928.129;17971.32;101116.152;17485.07;83540.517;17774.58;36719.849;1990.614;17914.259;22770.873;79395.596;4144.921;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;99.8;0.997577;188.16;181.97;4.863438;4.9;;99.8;0.997577;188.16;181.97;4.863438;4.9;;100.0;1.0;249.24;258.02;4.052651;4.1;;100.0;1.0;249.24;258.02;4.052651;4.1;;98.1;0.981602;237.49;235.62;4.551833;4.5;;98.1;0.981602;237.49;235.62;4.551833;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111607;São Raimundo das Mangabeiras;1090033.402;58377.97;863569.831;46249.46;739620.648;38743.88;416216.491;26705.739;154099.308;84886.964;681908.501;57712.147;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;97.6;0.975253;202.5;193.9;5.354011;5.2;;97.6;0.975253;202.5;193.9;5.354011;5.2;;89.6;0.898679;263.39;266.45;4.377584;3.9;;95.5;0.951807;256.95;256.45;4.137434;3.9;;89.1;0.891338;247.27;245.25;4.875333;4.3;;89.1;0.891338;247.27;245.25;4.875333;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111631;São Raimundo do Doca Bezerra;62615.799;11082.44;53237.635;9422.59;43954.657;8741.98;5986.464;1324.743;9728.938;25313.957;42354.102;1600.555;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;94.0;0.939391;179.37;170.02;4.478417;4.2;;94.0;0.939391;179.37;170.02;4.478417;4.2;;85.7;0.856713;255.79;249.84;4.02219;3.4;;85.7;0.856713;255.79;249.84;4.02219;3.4;;82.5;0.829378;246.7;245.56;4.871;4.0;;82.5;0.829378;246.7;245.56;4.871;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111672;São Roberto;58526.475;12879.95;49972.139;10997.39;45765.6;6675.26;5888.101;1174.544;8582.665;28933.443;44578.754;1186.846;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;4;True;91.3;0.915941;192.93;180.43;4.926468;4.5;;91.3;0.915941;192.93;180.43;4.926468;4.5;;;;;;;;;;;;;;;;81.2;0.820619;220.5;228.59;4.1515;3.4;;81.2;0.820619;220.5;228.59;4.1515;3.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111706;São Vicente Ferrer;183735.027;9423.28;163913.069;8406.66;145751.943;6491.71;21869.077;4668.323;33499.412;79076.061;139112.873;6639.071;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.3;0.983074;179.81;170.11;4.48845;4.4;;98.3;0.983074;179.81;170.11;4.48845;4.4;;94.3;0.943264;241.82;246.8;3.780473;3.6;;94.3;0.943264;241.82;246.8;3.780473;3.6;;92.3;0.922473;222.63;224.41;4.117333;3.8;;92.3;0.922473;222.63;224.41;4.117333;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111722;Satubinha;107921.231;12286.11;100254.068;11413.26;93075.672;6520.64;14337.914;2256.72;16549.304;57100.177;90244.115;2831.557;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;97.6;0.977319;197.2;195.49;5.281775;5.2;;97.6;0.977319;197.2;195.49;5.281775;5.2;;82.4;0.824493;246.38;247.25;3.851255;3.2;;82.4;0.824493;246.38;247.25;3.851255;3.2;;95.2;0.950091;257.17;252.0;5.152833;4.9;;95.2;0.950091;257.17;252.0;5.152833;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111748;Senador Alexandre Costa;145324.252;14237.7;179371.725;17573.4;101830.005;9023.48;18956.546;2765.281;26585.987;47284.443;95592.256;6237.749;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.1;0.990778;191.43;180.13;4.892388;4.8;;99.1;0.990778;191.43;180.13;4.892388;4.8;;93.3;0.922692;242.38;250.78;3.847919;3.6;;93.3;0.922692;242.38;250.78;3.847919;3.6;;93.3;0.933129;217.45;234.56;4.200167;3.9;;93.3;0.933129;217.45;234.56;4.200167;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111763;Senador La Rocque;225141.131;15315.72;197143.699;13411.14;187129.583;13384.56;48776.166;7333.942;49209.117;72601.673;177920.897;9208.686;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;93.9;0.93872;183.93;187.37;4.880895;4.6;;93.9;0.93872;183.93;187.37;4.880895;4.6;;93.4;0.939937;247.49;245.35;3.838402;3.6;;93.4;0.939937;247.49;245.35;3.838402;3.6;;83.0;0.829404;227.11;233.82;4.348833;3.6;;83.0;0.829404;227.11;233.82;4.348833;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111789;Serrano do Maranhão;118312.412;11596.98;101872.499;9985.54;72441.209;7003.89;7780.197;1879.099;13379.199;47383.88;70422.374;2018.835;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.4;0.992695;230.36;199.67;5.9906;5.9;;99.4;0.992695;230.36;199.67;5.9906;5.9;;83.6;0.835377;229.42;228.73;3.335807;2.8;;83.6;0.835377;229.42;228.73;3.335807;2.8;;95.0;0.950984;229.71;231.85;4.359333;4.1;;95.0;0.950984;229.71;231.85;4.359333;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111805;Sítio Novo;292191.152;17113.22;249392.429;14606.56;221498.812;12145.57;77186.24;5065.11;46364.263;82996.343;211611.955;9886.857;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;98.2;0.98038;177.09;169.04;4.417087;4.3;;97.6;0.974642;177.09;169.04;4.417087;4.3;;91.0;0.917126;257.22;255.29;4.123861;3.8;;90.7;0.915915;257.22;255.29;4.123861;3.8;;92.3;0.92263;231.62;226.72;4.305667;4.0;;92.3;0.92263;231.62;226.72;4.305667;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111904;Sucupira do Norte;193909.361;18940.16;154316.24;15072.89;126216.824;11872.53;46666.459;4014.067;26469.175;44271.558;121421.258;4795.566;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;99.1;0.991547;196.89;183.01;5.04895;5.0;;99.1;0.991547;196.89;183.01;5.04895;5.0;;94.7;0.948074;250.35;249.98;3.947881;3.7;;94.7;0.948074;250.35;249.98;3.947881;3.7;;91.7;0.919864;254.9;254.88;5.163;4.7;;91.7;0.919864;254.9;254.88;5.163;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2111953;Sucupira do Riachão;63214.375;12680.92;59316.468;11898.99;47999.264;8432.76;10130.893;1985.976;10086.243;23827.73;46030.842;1968.423;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.6;0.986267;210.51;196.23;5.549237;5.5;;98.6;0.986267;210.51;196.23;5.549237;5.5;;95.1;0.957498;248.8;250.27;3.930453;3.8;;95.1;0.957498;248.8;250.27;3.930453;3.8;;95.9;0.960321;240.57;234.39;4.582667;4.4;;95.9;0.960321;240.57;234.39;4.582667;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112001;Tasso Fragoso;2616708.223;295272.88;3322534.121;374919.22;2351422.335;272092.38;1863065.762;67992.454;314485.988;51298.611;2296842.815;54579.52;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;93.9;0.942268;198.61;195.29;5.305047;5.0;;93.9;0.942268;198.61;195.29;5.305047;5.0;;97.1;0.973314;262.49;266.17;4.360752;4.2;;97.1;0.973314;262.49;266.17;4.360752;4.2;;91.7;0.91762;250.34;250.06;5.006667;4.6;;91.7;0.91762;250.34;250.06;5.006667;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112100;Timbiras;248535.937;9384.38;214654.888;8105.08;196337.342;6714.45;12638.355;7812.182;51992.823;114396.098;186839.459;9497.884;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;95.9;0.961526;197.0;186.01;5.105595;4.9;;95.9;0.961526;197.0;186.01;5.105595;4.9;;96.1;0.962787;249.39;246.43;3.881255;3.7;;96.1;0.962787;249.39;246.43;3.881255;3.7;;90.8;0.908616;222.16;229.9;4.201;3.8;;90.8;0.908616;222.16;229.9;4.201;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112209;Timon;2840126.286;16279.06;2619876.119;15016.63;2320670.569;13546.06;26447.729;284087.408;1054876.376;659925.748;2025337.261;295333.308;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;99.9;0.998799;246.11;229.78;6.838627;6.8;;99.9;0.998799;246.11;229.78;6.838627;6.8;;89.7;0.899525;259.96;261.59;4.256656;3.8;;89.5;0.897651;258.73;259.8;4.212584;3.8;;99.7;0.996749;278.0;276.03;5.9005;5.9;;99.7;0.996749;278.0;276.03;5.9005;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112233;Trizidela do Vale;436529.351;19415.11;493378.329;21943.53;525500.058;23646.67;14646.066;273241.389;116560.788;104049.717;508497.959;17002.099;Indústrias extrativas;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;98.9;0.990089;215.78;208.11;5.86581;5.8;;98.9;0.990089;215.78;208.11;5.86581;5.8;;98.9;0.989325;246.65;253.44;3.947712;3.9;;98.9;0.989325;246.65;253.44;3.947712;3.9;;97.8;0.977172;247.26;253.91;5.0195;4.9;;97.8;0.977172;247.26;253.91;5.0195;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112274;Tufilândia;75760.47;13757.12;64355.716;11686.17;60049.231;10233.34;9383.766;1584.243;10969.084;36553.075;58490.167;1559.063;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;97.9;0.979377;182.1;176.69;4.651789;4.6;;97.9;0.979377;182.1;176.69;4.651789;4.6;;90.5;0.902025;224.03;236.07;3.369985;3.0;;90.5;0.902025;224.03;236.07;3.369985;3.0;;97.4;0.974477;225.75;232.19;4.299;4.2;;97.4;0.974477;225.75;232.19;4.299;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112308;Tuntum;410127.182;11313.54;379878.713;10479.12;365192.092;8645.24;77064.536;13313.5;95759.584;160480.355;346617.974;18574.118;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;98.9;0.989471;193.2;182.16;4.963076;4.9;;98.9;0.989471;193.2;182.16;4.963076;4.9;;89.6;0.899599;247.22;247.7;3.869789;3.5;;89.6;0.899599;247.22;247.7;3.869789;3.5;;94.7;0.946925;234.39;243.43;4.630333;4.4;;94.7;0.946925;234.39;243.43;4.630333;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112407;Turiaçu;414975.211;11068.66;331393.591;8839.28;295916.006;8263.27;94771.869;7602.047;53329.717;131326.753;287030.385;8885.62;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;99.1;0.991734;180.02;170.79;4.504822;4.5;;99.1;0.991734;180.02;170.79;4.504822;4.5;;97.6;0.970171;239.21;239.12;3.628846;3.5;;95.6;0.955933;239.21;239.12;3.628846;3.5;;98.1;0.981745;230.65;236.41;4.451;4.4;;98.1;0.981745;230.65;236.41;4.451;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112456;Turilândia;280000.368;8850.13;262626.13;8300.97;223066.68;8542.69;67424.911;5469.072;37828.698;106698.079;217420.76;5645.92;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;98.4;0.984785;182.39;174.61;4.619505;4.5;;98.4;0.984785;182.39;174.61;4.619505;4.5;;75.2;0.762586;247.14;249.74;3.899204;3.0;;75.2;0.762586;247.14;249.74;3.899204;3.0;;93.5;0.933241;227.29;230.0;4.288167;4.0;;93.5;0.933241;227.29;230.0;4.288167;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112506;Tutóia;642713.08;12045.75;611978.059;11469.71;546155.379;9113.68;33873.516;29107.16;192784.005;250113.324;505878.006;40277.373;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;94.9;0.950556;208.8;209.97;5.766422;5.5;;94.9;0.950556;208.8;209.97;5.766422;5.5;;85.7;0.860252;240.83;245.16;3.742018;3.2;;85.7;0.860252;240.83;245.16;3.742018;3.2;;84.6;0.845559;236.23;246.68;4.715167;4.0;;84.6;0.845559;236.23;246.68;4.715167;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112605;Urbano Santos;315150.594;9604.74;303701.369;9255.8;247484.972;7323.99;12060.977;8504.496;78477.299;132636.732;231679.504;15805.468;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;99.2;0.992772;177.22;171.28;4.460296;4.4;;99.2;0.992772;177.22;171.28;4.460296;4.4;;92.0;0.920333;233.99;232.35;3.454184;3.2;;92.0;0.920333;233.99;232.35;3.454184;3.2;;97.7;0.976965;213.76;220.77;3.908833;3.8;;97.7;0.976965;213.76;220.77;3.908833;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112704;Vargem Grande;467351.106;10803.06;448144.709;10359.09;433472.798;7497.84;21239.861;16633.43;131851.122;235546.341;405270.754;28202.044;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;100.0;1.0;264.91;236.03;7.311042;7.3;;100.0;1.0;264.91;236.03;7.311042;7.3;;87.0;0.86759;243.23;241.39;3.719289;3.2;;86.5;0.862579;242.17;239.84;3.681197;3.2;;100.0;0.99975;282.73;263.3;5.767167;5.8;;100.0;0.99975;282.73;263.3;5.767167;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.0;1.0;285.71;304.0;5.253193;5.3;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112803;Viana;608731.449;11833.36;570707.693;11094.2;501709.759;9492.73;79948.406;15815.57;176380.634;193254.968;465399.578;36310.181;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;98.1;0.980358;193.5;190.92;5.128074;5.0;;98.1;0.980358;193.5;190.92;5.128074;5.0;;90.5;0.90665;247.79;252.37;3.947705;3.6;;90.7;0.908448;245.8;250.67;3.894306;3.5;;93.1;0.930254;232.85;239.32;4.536167;4.2;;93.1;0.930254;232.85;239.32;4.536167;4.2;;;;;;;;;;;;;;;;88.3;0.885267;274.44;275.07;4.661823;4.1;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112852;Vila Nova dos Martírios;191495.299;18480.53;179480.531;17321.03;156914.053;11370.58;60514.387;4685.148;29054.068;56350.995;150604.597;6309.456;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;6;True;97.7;0.976268;188.28;176.27;4.762092;4.6;;97.7;0.976268;188.28;176.27;4.762092;4.6;;99.7;0.997656;240.08;259.01;3.93882;3.9;;99.7;0.997656;240.08;259.01;3.93882;3.9;;90.6;0.90589;222.63;237.57;4.336667;3.9;;90.6;0.90589;222.63;237.57;4.336667;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2112902;Vitória do Mearim;410266.629;13318.18;366775.142;11906.35;318162.926;9654.17;42125.548;12979.403;104515.347;136608.663;296228.961;21933.965;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;98.8;0.988919;199.35;188.16;5.189533;5.1;;98.8;0.988919;199.35;188.16;5.189533;5.1;;95.7;0.958965;245.48;252.14;3.911818;3.8;;95.7;0.958965;245.48;252.14;3.911818;3.8;;97.3;0.973216;236.07;242.95;4.650333;4.5;;97.3;0.973216;236.07;242.95;4.650333;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2113009;Vitorino Freire;411453.447;13339.39;368451.744;11945.27;325509.408;10327.08;53985.271;9409.682;109801.316;130012.996;303209.265;22300.143;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;97.6;0.975857;198.79;193.19;5.2703;5.1;;97.6;0.975857;198.79;193.19;5.2703;5.1;;80.8;0.812107;254.53;252.72;4.047607;3.3;;80.8;0.812107;254.53;252.72;4.047607;3.3;;91.9;0.918932;234.7;247.08;4.696333;4.3;;91.9;0.918932;234.7;247.08;4.696333;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Nordeste;21;MA;Maranhão;2114007;Zé Doca;685857.504;16809.82;641091.929;15712.65;567070.435;10865.5;66241.989;24072.906;211272.889;216053.93;517641.714;49428.721;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;6;True;96.9;0.969139;232.18;215.93;6.320969;6.1;;97.0;0.969139;232.18;215.93;6.320969;6.1;;91.0;0.91052;247.67;247.16;3.868025;3.5;;91.2;0.912614;246.9;246.66;3.849726;3.5;;89.2;0.892558;239.07;238.12;4.619833;4.1;;89.2;0.892558;239.07;238.12;4.619833;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
