region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5
3;Sudeste;35;SP;São Paulo;3509403;Cajuru;1123798.612;47158.98;841325.609;35305.31;761749.163;28623.2;145197.576;127357.841;285864.868;131124.944;689545.228;72203.935;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;90.8;0.908335;254.24;258.87;4.1356;3.8;;90.8;0.908335;254.24;258.87;4.1356;3.8;;94.9;0.949378;243.78;244.08;4.797667;4.6;;93.6;0.937922;239.41;239.03;4.640667;4.4;;99.8;0.99759;211.28;202.02;5.669205;5.7;;99.8;0.99759;211.28;202.02;5.669205;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3509452;Campina do Monte Alegre;211436.295;35511.64;176896.213;29710.48;151086.917;24817.17;34383.354;15552.313;57611.072;33231.12;140777.859;10309.057;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;91.1;0.909816;262.26;263.98;4.324738;3.9;;91.1;0.909816;262.26;263.98;4.324738;3.9;;98.8;0.987595;252.64;254.12;5.112667;5.0;;;;;;;;;100.0;1.0;226.94;213.51;6.176969;6.2;;100.0;1.0;226.94;213.51;6.176969;6.2;;98.8;0.987595;252.64;254.12;5.112667;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3509502;Campinas;91968328.317;80741.47;80646591.22;70847.71;72946910.167;59634.32;170416.993;11136729.652;42630095.744;5182393.178;59119635.568;13827274.599;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Indústrias de transformação;8;True;91.1;0.911217;271.84;280.38;4.704797;4.3;;91.1;0.922247;272.46;280.88;4.72099;4.4;;96.6;0.966373;254.59;258.89;5.224667;5.0;;96.7;0.967084;254.95;259.26;5.236833;5.1;;98.7;0.986582;222.26;211.7;6.054747;6.0;;97.7;0.976918;212.25;205.2;5.745534;5.6;;96.3;0.962306;252.95;257.2;5.169167;5.0;;98.9;0.989189;225.1;213.55;6.142582;6.1;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3509601;Campo Limpo Paulista;3233934.762;41657.24;2976085.474;38335.81;2530950.088;29291.03;10544.411;737110.229;1038525.602;364156.102;2150336.345;380613.743;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;96.0;0.96051;273.81;287.97;4.846088;4.7;;96.0;0.96051;273.81;287.97;4.846088;4.7;;98.3;0.982702;260.84;265.24;5.434667;5.3;;99.4;0.994236;254.45;258.89;5.222333;5.2;;97.9;0.979307;221.66;212.27;6.05366;5.9;;97.9;0.979307;221.66;212.27;6.05366;5.9;;97.1;0.971121;266.78;271.13;5.631833;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3509700;Campos do Jordão;1946799.338;41444.19;1662494.083;35391.79;1449808.277;27503.81;5938.459;131448.569;930238.697;267718.156;1335343.881;114464.396;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6;True;88.6;0.890433;277.92;287.47;4.896328;4.4;;89.0;0.918154;284.82;292.13;5.062999;4.6;;97.7;0.977487;273.03;274.36;5.789833;5.7;;;;;;;;;99.6;0.996188;237.31;222.2;6.53287;6.5;;99.6;0.996188;237.31;222.2;6.53287;6.5;;97.7;0.977487;273.03;274.36;5.789833;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3509809;Campos Novos Paulista;342294.513;70027.52;234017.327;47875.89;194705.131;38724.17;82320.64;13825.911;58714.153;29105.415;183966.119;10739.012;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;95.9;0.95832;271.21;270.68;4.550739;4.4;;95.9;0.95832;271.21;270.68;4.550739;4.4;;97.5;0.973011;259.41;252.48;5.198167;5.1;;97.5;0.973011;259.41;252.48;5.198167;5.1;;97.6;0.973713;226.89;210.91;6.128742;6.0;;97.6;0.973713;226.89;210.91;6.128742;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3509908;Cananéia;330537.64;26897.03;286747.105;23333.64;264410.437;21082.0;38790.803;17593.97;119982.166;73959.37;250326.309;14084.128;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;6;True;86.2;0.861638;265.39;274.58;4.527381;3.9;;86.2;0.861638;265.39;274.58;4.527381;3.9;;90.1;0.892001;242.84;251.54;4.906333;4.4;;90.1;0.892001;242.84;251.54;4.906333;4.4;;97.5;0.975345;232.17;221.35;6.419323;6.3;;97.4;0.975144;232.17;221.35;6.419323;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3509957;Canas;121017.029;24542.09;131851.625;26739.33;130060.455;24688.77;2281.379;19677.572;63843.677;31054.215;116856.843;13203.612;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6;True;97.9;0.981825;256.4;255.27;4.112045;4.0;;97.9;0.981825;256.4;255.27;4.112045;4.0;;93.5;0.935686;242.87;248.41;4.854667;4.5;;;;;;;;;93.2;0.933905;221.94;204.49;5.917549;5.5;;93.2;0.933905;221.94;204.49;5.917549;5.5;;93.5;0.935686;242.87;248.41;4.854667;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3510005;Cândido Mota;2482755.063;84306.94;2074288.484;70436.64;1518347.017;48339.61;116464.014;229211.85;832948.84;133277.924;1311902.627;206444.39;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Indústrias de transformação;7;True;95.4;0.951829;269.05;277.95;4.629235;4.4;;95.4;0.951829;269.05;277.95;4.629235;4.4;;98.7;0.986656;264.94;268.88;5.563667;5.5;;98.7;0.986656;264.94;268.88;5.563667;5.5;;100.0;1.0;237.93;221.6;6.533793;6.5;;100.0;1.0;240.11;225.81;6.651941;6.7;;;;;;;;;100.0;1.0;233.7;213.44;6.304704;6.3;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3510104;Cândido Rodrigues;157950.773;54673.16;109176.27;37790.33;107107.735;38184.58;32513.445;12621.04;36235.48;17585.306;98955.271;8152.464;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;96.3;0.969525;337.22;287.75;5.733385;5.6;;96.3;0.969525;337.22;287.75;5.733385;5.6;;99.2;0.99285;266.44;264.84;5.521333;5.5;;;;;;;;;100.0;1.0;210.89;221.33;6.012853;6.0;;100.0;1.0;210.89;221.33;6.012853;6.0;;99.2;0.99285;266.44;264.84;5.521333;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3510153;Canitar;218327.89;34748.99;215547.863;34306.52;164318.829;30627.93;8454.042;62468.977;47861.798;30588.93;149373.747;14945.083;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;92.4;0.922985;265.46;258.01;4.28031;4.0;;92.4;0.922985;265.46;258.01;4.28031;4.0;;96.9;0.970515;250.84;264.86;5.261667;5.1;;;;;;;;;98.4;0.984335;220.14;207.12;5.931016;5.8;;98.4;0.984335;220.14;207.12;5.931016;5.8;;96.9;0.970515;250.84;264.86;5.261667;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3510203;Capão Bonito;1668881.584;36016.18;1395125.255;30108.23;1269097.445;26945.89;288352.126;118233.748;550333.294;226304.908;1183224.076;85873.369;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;7;True;90.8;0.915655;278.39;290.55;4.949037;4.5;;90.8;0.915655;278.39;290.55;4.949037;4.5;;99.0;0.989986;264.95;271.44;5.6065;5.6;;98.8;0.986661;260.7;269.72;5.507;5.4;;99.8;0.998197;238.54;227.83;6.658706;6.6;;99.8;0.998197;238.54;227.83;6.658706;6.6;;99.1;0.99049;266.08;271.9;5.633;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3510302;Capela do Alto;536047.966;23443.01;442198.932;19338.71;392353.724;18457.62;43696.438;40582.496;172141.942;106830.584;363251.46;29102.264;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6;True;89.2;0.892551;263.78;269.55;4.429469;4.0;;89.2;0.892551;263.78;269.55;4.429469;4.0;;98.8;0.988737;263.67;257.25;5.348667;5.3;;;;;;;;;99.9;0.998597;233.86;214.48;6.326666;6.3;;99.9;0.998597;233.86;214.48;6.326666;6.3;;98.8;0.988737;263.67;257.25;5.348667;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3510401;Capivari;3824460.124;76385.32;3335183.144;66613.07;2990809.569;52495.21;60898.208;1045163.303;1086429.183;297785.227;2490275.922;500533.647;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;89.9;0.903802;273.47;283.98;4.781583;4.3;;91.0;0.914251;278.48;291.17;4.959583;4.5;;94.6;0.946454;262.64;269.02;5.527667;5.2;;97.8;0.977568;261.61;267.98;5.493167;5.4;;96.3;0.962227;241.23;226.21;6.680588;6.4;;96.3;0.962227;241.23;226.21;6.680588;6.4;;91.0;0.90727;263.9;270.3;5.57;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3510500;Caraguatatuba;5822814.916;43172.58;5575378.387;41337.37;4532235.511;36201.7;14037.065;976219.397;2522464.931;721398.377;4234119.77;298115.74;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias extrativas;7;True;92.9;0.931088;265.6;273.93;4.5206;4.2;;92.9;0.931744;267.06;275.42;4.563411;4.3;;99.1;0.990733;263.22;266.13;5.489167;5.4;;98.0;0.981054;252.79;257.45;5.170667;5.1;;99.8;0.998199;234.18;219.55;6.424955;6.4;;99.8;0.998199;234.18;219.55;6.424955;6.4;;99.5;0.995497;268.16;270.24;5.64;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3510609;Carapicuíba;8436817.19;21801.46;7817578.68;20194.15;6854705.734;16909.54;331.514;911392.742;3961459.183;1330519.42;6203702.86;651002.874;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;7;True;94.7;0.946039;262.92;274.82;4.496283;4.3;;94.7;0.946039;262.92;274.82;4.496283;4.3;;97.3;0.972612;252.54;257.51;5.1675;5.0;;97.3;0.972612;252.54;257.51;5.1675;5.0;;98.9;0.989155;217.78;207.31;5.889432;5.8;;99.2;0.991773;213.48;203.05;5.729917;5.7;;;;;;;;;98.9;0.988743;219.07;208.59;5.937323;5.9;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3510708;Cardoso;440024.546;38785.77;372262.441;32812.91;321119.823;25957.47;81695.869;16170.172;141886.416;66213.221;305965.678;15154.145;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;8;True;99.5;0.994609;266.31;260.8;4.334015;4.3;;99.5;0.994609;266.31;260.8;4.334015;4.3;;97.7;0.975838;281.52;266.16;5.794667;5.7;;99.6;0.996463;253.33;240.45;4.896333;4.9;;98.4;0.984435;267.06;237.14;7.372254;7.3;;98.2;0.982596;268.89;239.39;7.448087;7.3;;96.2;0.958072;301.88;284.72;6.443333;6.2;;100.0;1.0;248.23;214.01;6.592357;6.6;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3510807;Casa Branca;1494279.305;53209.39;1260885.989;44898.55;1179141.595;38464.9;264213.818;131200.656;508921.118;149670.015;1054005.608;125135.987;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;93.7;0.93792;265.45;270.98;4.474331;4.2;;93.7;0.93792;265.45;270.98;4.474331;4.2;;96.0;0.960503;243.52;245.89;4.8235;4.6;;96.0;0.960503;243.52;245.89;4.8235;4.6;;97.9;0.978762;215.5;201.04;5.731921;5.6;;97.9;0.978762;215.5;201.04;5.731921;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3510906;Cássia dos Coqueiros;306056.167;109344.83;212552.603;75938.76;293111.124;117809.94;218852.843;8449.43;40743.244;20775.1;288820.616;4290.508;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;98.7;0.980609;308.99;308.28;5.644231;5.5;;98.7;0.980609;308.99;308.28;5.644231;5.5;;95.9;0.95855;257.97;241.88;4.9975;4.8;;;;;;;;;93.3;0.935381;231.27;219.15;6.362148;6.0;;93.3;0.935381;231.27;219.15;6.362148;6.0;;95.9;0.95855;257.97;241.88;4.9975;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3511003;Castilho;2275540.623;113908.03;1792751.021;89740.75;1388287.047;64508.48;111293.316;532894.123;471492.896;124161.215;1239841.551;148445.496;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;96.0;0.963759;258.38;261.35;4.230872;4.1;;96.0;0.963759;258.38;261.35;4.230872;4.1;;99.7;0.996989;256.83;256.85;5.228;5.2;;99.7;0.996736;256.83;256.85;5.228;5.2;;99.2;0.991736;233.35;218.64;6.39257;6.3;;99.2;0.991736;233.35;218.64;6.39257;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3511102;Catanduva;7029953.383;60712.43;6036118.39;52132.13;5218361.311;42386.42;53856.422;910267.106;3239255.171;506725.006;4710103.705;508257.607;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;7;True;94.1;0.940819;271.06;281.45;4.70986;4.4;;94.4;0.945659;271.06;281.45;4.70986;4.5;;98.5;0.984743;259.24;263.08;5.372;5.3;;98.5;0.985729;260.12;261.88;5.366667;5.3;;99.7;0.996991;242.12;231.37;6.791391;6.8;;99.7;0.996991;242.12;231.37;6.791391;6.8;;98.4;0.984457;257.49;265.45;5.382333;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3511201;Catiguá;196946.443;28123.15;170228.597;24307.95;152901.809;19342.42;22122.727;12343.407;72450.596;35461.173;142377.902;10523.907;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6;True;96.8;0.966951;254.63;267.52;4.270569;4.1;;96.8;0.966951;254.63;267.52;4.270569;4.1;;98.8;0.988183;261.22;264.05;5.421167;5.4;;98.8;0.988183;261.22;264.05;5.421167;5.4;;100.0;1.0;232.97;217.57;6.365863;6.4;;100.0;1.0;232.97;217.57;6.365863;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3511300;Cedral;808869.528;64104.42;643216.294;50976.09;533104.147;56401.2;37045.843;172293.312;187027.413;54598.596;450965.163;82138.984;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;4;True;92.3;0.918558;253.27;257.64;4.103563;3.8;;92.3;0.918558;253.27;257.64;4.103563;3.8;;;;;;;;;;;;;;;;99.3;0.993199;240.08;230.86;6.743187;6.7;;99.3;0.993199;240.08;230.86;6.743187;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3511409;Cerqueira César;1400618.178;65239.1;1220434.479;56846.36;956913.985;46928.25;107438.999;239459.606;417797.78;93132.469;857828.854;99085.131;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;6;True;94.1;0.943989;270.92;276.36;4.631696;4.4;;94.1;0.943989;270.92;276.36;4.631696;4.4;;97.6;0.975704;261.23;260.39;5.360333;5.2;;97.6;0.975704;261.23;260.39;5.360333;5.2;;100.0;1.0;228.54;210.66;6.155685;6.2;;100.0;1.0;228.54;210.66;6.155685;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3511508;Cerquilho;2891327.658;64690.18;2566786.006;57428.93;2343905.897;46293.89;75194.103;742604.22;931036.135;215221.715;1964056.173;379849.724;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;6;True;94.2;0.942021;280.63;289.04;4.957893;4.7;;94.2;0.942021;280.63;289.04;4.957893;4.7;;98.7;0.987429;288.56;289.23;6.2965;6.2;;;;;;;;;99.9;0.998797;252.38;237.13;7.09192;7.1;;99.9;0.998797;252.38;237.13;7.09192;7.1;;98.7;0.987429;288.56;289.23;6.2965;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3511607;Cesário Lange;1215884.112;63832.64;1032978.28;54230.28;740569.082;39826.25;62225.298;88444.887;445274.14;90871.279;686815.605;53753.477;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;89.4;0.896282;262.56;269.16;4.406496;3.9;;89.4;0.896282;262.56;269.16;4.406496;3.9;;95.4;0.952447;266.67;263.52;5.503167;5.2;;;;;;;;;94.9;0.947942;240.9;223.72;6.629017;6.3;;94.9;0.947942;240.9;223.72;6.629017;6.3;;95.4;0.952447;266.67;263.52;5.503167;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3511706;Charqueada;790607.333;50892.01;610774.696;39316.04;515122.578;29370.12;21621.043;174764.359;187873.344;74413.247;458671.993;56450.585;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;90.1;0.902268;263.15;266.31;4.372118;3.9;;90.1;0.902268;263.15;266.31;4.372118;3.9;;97.8;0.978188;268.0;273.84;5.697333;5.6;;97.4;0.973921;267.7;278.88;5.776333;5.6;;99.1;0.991733;235.4;220.35;6.462783;6.4;;99.1;0.991733;235.4;220.35;6.462783;6.4;;98.1;0.981438;268.13;271.64;5.662833;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3511904;Clementina;254107.308;36394.63;200097.975;28659.12;186410.592;20959.14;29694.728;23717.113;77579.417;42157.702;173148.96;13261.632;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;98.8;0.989609;274.69;270.11;4.591083;4.5;;98.8;0.989609;274.69;270.11;4.591083;4.5;;99.3;0.992481;267.43;263.71;5.519;5.5;;99.3;0.992481;267.43;263.71;5.519;5.5;;100.0;1.0;240.5;228.75;6.712838;6.7;;100.0;1.0;240.5;228.75;6.712838;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3512001;Colina;2052576.439;111034.1;2117227.263;114525.19;1541673.004;82881.19;81769.326;459502.574;687096.536;112413.987;1340782.423;200890.58;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;7;True;82.6;0.821148;256.61;266.27;4.279665;3.5;;86.0;0.858855;263.95;270.65;4.448324;3.8;;99.4;0.994478;238.24;245.01;4.720833;4.7;;;;;;;;;99.1;0.991597;231.04;217.72;6.331759;6.3;;99.1;0.991597;231.04;217.72;6.331759;6.3;;99.4;0.994478;238.24;245.01;4.720833;4.7;;;;;;;;;;;;;;;;99.0;0.989449;286.89;284.33;4.975305;4.9;;;;;;;;
3;Sudeste;35;SP;São Paulo;3512100;Colômbia;743433.098;112148.6;473152.796;71376.19;373218.645;59974.07;113624.842;80643.52;94802.617;53138.69;342209.67;31008.975;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Indústrias de transformação;6;True;96.0;0.955073;276.11;277.72;4.724949;4.5;;96.0;0.955073;276.11;277.72;4.724949;4.5;;100.0;1.0;290.0;280.9;6.181667;6.2;;;;;;;;;100.0;1.0;264.85;243.78;7.450806;7.5;;100.0;1.0;264.85;243.78;7.450806;7.5;;100.0;1.0;290.0;280.9;6.181667;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3512209;Conchal;1093663.839;38919.04;978772.49;34825.56;859274.273;30159.5;46361.614;238864.193;349403.836;126418.659;761048.302;98225.971;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;7;True;90.9;0.905409;281.15;287.22;4.937951;4.5;;90.9;0.905409;281.15;287.22;4.937951;4.5;;97.4;0.972523;274.59;273.28;5.797833;5.6;;97.4;0.973808;272.84;271.63;5.741167;5.6;;98.0;0.981315;235.15;218.51;6.424557;6.3;;98.0;0.981315;235.15;218.51;6.424557;6.3;;96.4;0.947307;310.45;306.98;6.957167;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3512308;Conchas;551103.139;36180.62;471792.848;30973.8;432993.289;23872.16;86114.502;32691.414;188775.724;93455.353;401036.992;31956.298;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;4;True;;;;;;;;;;;;;;;94.4;0.941433;259.35;258.91;5.304333;5.0;;98.6;0.989158;257.61;262.87;5.341333;5.3;;99.9;0.998996;209.81;201.62;5.633879;5.6;;99.9;0.998996;209.81;201.62;5.633879;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3512407;Cordeirópolis;4167915.366;170021.84;4216369.402;171998.43;4107826.495;163554.17;60273.844;1298662.354;1915957.766;197078.759;3471972.723;635853.772;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;6;True;91.5;0.913451;268.54;274.61;4.572072;4.2;;91.5;0.913451;268.54;274.61;4.572072;4.2;;98.9;0.988355;255.3;262.29;5.293167;5.2;;98.9;0.988355;255.3;262.29;5.293167;5.2;;100.0;1.0;239.98;224.42;6.624187;6.6;;100.0;1.0;239.98;224.42;6.624187;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Sudeste;35;SP;São Paulo;3512506;Coroados;335404.552;62111.95;257147.869;47619.98;218777.214;35303.73;63907.789;37004.816;68661.543;30611.128;200185.276;18591.938;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;90.2;0.904523;262.47;275.62;4.501939;4.1;;90.2;0.904523;262.47;275.62;4.501939;4.1;;98.3;0.979565;249.36;260.54;5.165;5.1;;98.3;0.979565;249.36;260.54;5.165;5.1;;100.0;1.0;249.63;229.09;6.893257;6.9;;100.0;1.0;249.63;229.09;6.893257;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
