region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4
5;Centro-oeste;52;GO;Goiás;5204854;Campo Limpo de Goiás;237750.969;29420.98;190039.805;23516.87;165123.491;20418.39;33731.152;30821.146;42971.639;41184.579;148708.516;16414.975;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;6;True;98.7;0.987576;285.72;294.18;5.106328;5.0;;98.7;0.987576;285.72;294.18;5.106328;5.0;;99.3;0.992942;261.67;270.86;5.542167;5.5;;;;;;;;;99.7;0.996964;243.38;223.22;6.667255;6.6;;99.7;0.996964;243.38;223.22;6.667255;6.6;;99.3;0.992942;261.67;270.86;5.542167;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5204904;Campos Belos;404844.061;22357.19;365495.172;20184.18;315341.74;15669.93;25554.142;24249.643;141670.592;93029.02;284503.398;30838.342;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;7;True;97.6;0.975986;261.66;268.53;4.384424;4.3;;97.9;0.979456;267.8;275.97;4.582038;4.5;;93.9;0.938658;260.14;263.72;5.397667;5.1;;88.7;0.884422;235.94;241.09;4.617167;4.1;;97.9;0.980294;214.42;209.51;5.86531;5.7;;97.9;0.980294;214.42;209.51;5.86531;5.7;;98.2;0.984233;271.36;274.22;5.759667;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5204953;Campos Verdes;80964.078;20215.75;71227.863;17784.73;56359.388;36932.76;17151.659;2755.931;19530.326;13297.427;52735.343;3624.045;Demais serviços;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;6;True;99.4;0.993243;291.17;266.82;4.773292;4.7;;99.4;0.993243;291.17;266.82;4.773292;4.7;;99.2;0.991678;284.43;265.36;5.829833;5.8;;;;;;;;;100.0;1.0;219.37;208.05;5.93323;5.9;;100.0;1.0;219.37;208.05;5.93323;5.9;;99.2;0.991678;284.43;265.36;5.829833;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205000;Carmo do Rio Verde;543627.158;55986.32;656878.088;67649.65;488110.289;47393.95;65913.356;80474.469;218762.295;48905.721;414055.842;74054.448;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Indústrias de transformação;6;True;99.5;0.995289;266.96;272.0;4.510809;4.5;;99.5;0.995289;266.96;272.0;4.510809;4.5;;100.0;1.0;279.83;270.64;5.841167;5.8;;;;;;;;;100.0;1.0;219.51;212.6;6.018629;6.0;;100.0;1.0;219.51;212.6;6.018629;6.0;;100.0;1.0;279.83;270.64;5.841167;5.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205059;Castelândia;140320.937;47008.69;111742.623;37434.71;91630.229;27109.54;36695.623;3466.525;25278.694;21609.886;87050.728;4579.501;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;97.2;0.971109;274.46;294.38;4.951176;4.8;;97.2;0.971109;274.46;294.38;4.951176;4.8;;100.0;1.0;266.16;266.23;5.539833;5.5;;;;;;;;;96.2;0.963989;240.88;232.07;6.780454;6.5;;96.2;0.963989;240.88;232.07;6.780454;6.5;;100.0;1.0;266.16;266.23;5.539833;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205109;Catalão;10345992.501;90415.66;11139336.93;97348.85;9916889.644;87689.47;951795.014;3701563.375;2773902.138;631797.599;8059058.126;1857831.518;Indústrias de transformação;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;9;True;97.3;0.974486;283.03;288.56;4.984415;4.9;;97.0;0.971789;284.17;289.91;5.020636;4.9;;97.9;0.979487;264.58;272.25;5.613833;5.5;;93.4;0.935771;230.89;241.85;4.545667;4.3;;97.5;0.973688;232.51;226.04;6.511085;6.3;;97.4;0.973058;233.21;226.22;6.527716;6.4;;98.3;0.982986;265.85;273.39;5.654;5.6;;100.0;1.0;220.94;223.1;6.236829;6.2;;91.9;0.92637;302.62;311.81;5.60761;5.2;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205208;Caturaí;126676.041;24435.96;109159.967;21057.09;100786.616;19638.86;22114.322;13181.476;29647.526;28662.589;93605.913;7180.703;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;98.6;0.989101;270.76;263.72;4.440227;4.4;;98.6;0.989101;270.76;263.72;4.440227;4.4;;98.2;0.982485;253.01;252.77;5.096333;5.0;;;;;;;;;96.7;0.96263;216.4;205.13;5.82346;5.6;;96.7;0.96263;216.4;205.13;5.82346;5.6;;98.2;0.982485;253.01;252.77;5.096333;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205307;Cavalcante;373218.617;38945.91;368132.313;38391.11;383048.306;39327.34;22564.675;238438.312;47941.291;62838.259;371782.538;11265.768;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;95.1;0.95543;249.09;248.74;3.911622;3.7;;95.1;0.95543;249.09;248.74;3.911622;3.7;;95.7;0.957957;239.3;253.39;4.878167;4.7;;;;;;;;;94.7;0.946811;191.63;191.05;5.09475;4.8;;94.5;0.945311;191.63;191.05;5.09475;4.8;;95.7;0.957957;239.3;253.39;4.878167;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205406;Ceres;986057.14;44727.26;846103.872;38379.02;734718.541;32789.69;25785.489;130436.491;389624.254;107833.627;653679.861;81038.681;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6;True;100.0;1.0;285.26;291.28;5.056454;5.1;;97.9;0.980162;285.26;291.28;5.056454;5.0;;100.0;1.0;285.0;278.08;6.051333;6.1;;;;;;;;;100.0;1.0;238.96;239.11;6.871813;6.9;;100.0;1.0;238.96;239.11;6.871813;6.9;;100.0;1.0;285.0;278.08;6.051333;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205455;Cezarina;533170.015;65904.82;529151.353;65408.08;385019.617;43782.08;68945.202;157546.517;66979.198;43015.098;336486.015;48533.601;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;280.53;278.56;4.799602;4.8;;100.0;1.0;280.53;278.56;4.799602;4.8;;100.0;1.0;256.39;256.6;5.2165;5.2;;;;;;;;;100.0;1.0;235.92;219.3;6.453616;6.5;;100.0;1.0;235.92;219.3;6.453616;6.5;;100.0;1.0;256.39;256.6;5.2165;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205471;Chapadão do Céu;2486006.102;193162.87;3144083.059;244295.5;2188780.243;202721.15;859977.412;624394.952;447794.511;76653.366;2008820.241;179960.002;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Demais serviços;6;True;98.1;0.982938;285.5;289.81;5.037819;5.0;;98.1;0.982938;285.5;289.81;5.037819;5.0;;98.0;0.980066;282.04;286.86;6.148333;6.0;;98.0;0.980066;282.04;286.86;6.148333;6.0;;99.1;0.991242;240.8;231.55;6.769473;6.7;;99.1;0.991242;240.8;231.55;6.769473;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205497;Cidade Ocidental;1351012.615;14722.21;1207175.008;13154.78;1006341.278;13531.55;56616.743;140151.288;380861.493;355805.99;933435.513;72905.765;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Indústrias de transformação;7;True;97.3;0.974531;269.45;277.64;4.630212;4.5;;97.3;0.974531;269.45;277.64;4.630212;4.5;;98.1;0.980978;249.57;256.81;5.106333;5.0;;97.8;0.978734;244.8;253.69;4.974833;4.9;;97.3;0.973432;215.78;206.94;5.844537;5.7;;97.3;0.973432;215.78;206.94;5.844537;5.7;;98.9;0.9892;256.84;261.55;5.3065;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205513;Cocalzinho de Goiás;530183.33;21193.77;500549.323;20009.17;436380.201;21009.11;120084.926;71288.948;111832.61;104740.195;407946.68;28433.522;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;7;True;98.2;0.983286;284.78;293.25;5.079203;5.0;;98.2;0.983286;284.78;293.25;5.079203;5.0;;98.9;0.98923;268.32;267.68;5.6;5.5;;100.0;1.0;255.71;264.54;5.3375;5.3;;99.8;0.997992;250.72;238.39;7.083149;7.1;;99.8;0.997992;250.72;238.39;7.083149;7.1;;98.8;0.988479;269.47;267.96;5.623833;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205521;Colinas do Sul;87396.982;21686.6;87147.35;21624.65;70463.487;21103.17;13670.77;4150.285;20840.546;26760.286;65421.886;5041.601;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;99.5;0.995289;271.44;271.17;4.561305;4.5;;99.5;0.995289;271.44;271.17;4.561305;4.5;;99.7;0.997735;256.14;251.76;5.131667;5.1;;;;;;;;;100.0;1.0;221.29;204.59;5.906963;5.9;;100.0;1.0;221.29;204.59;5.906963;5.9;;99.7;0.997735;256.14;251.76;5.131667;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205703;Córrego do Ouro;87369.887;35603.05;77066.134;31404.29;74386.554;33002.02;36398.937;3783.218;14246.404;16603.882;71032.441;3354.113;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;100.0;1.0;294.28;285.93;5.10305;5.1;;100.0;1.0;294.28;285.93;5.10305;5.1;;100.0;1.0;269.94;267.23;5.6195;5.6;;;;;;;;;100.0;1.0;243.49;247.52;7.111172;7.1;;100.0;1.0;243.49;247.52;7.111172;7.1;;100.0;1.0;269.94;267.23;5.6195;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205802;Corumbá de Goiás;340461.045;32234.52;281208.77;26624.58;260271.167;23190.87;103062.802;27668.864;62770.491;54365.178;247867.335;12403.831;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;97.7;0.975504;281.09;273.52;4.732018;4.6;;97.7;0.975504;281.09;273.52;4.732018;4.6;;98.3;0.983452;260.59;270.74;5.522167;5.4;;;;;;;;;98.0;0.981355;225.46;221.57;6.29527;6.2;;98.0;0.981355;225.46;221.57;6.29527;6.2;;98.3;0.983452;260.59;270.74;5.522167;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5205901;Corumbaíba;1081678.378;118035.62;864715.715;94360.07;709290.375;70844.02;131903.581;264264.428;175412.888;64418.891;635999.788;73290.587;Indústrias de transformação;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;99.1;0.989449;278.17;290.89;4.951037;4.9;;98.8;0.987355;278.17;290.89;4.951037;4.9;;98.8;0.987483;274.22;267.22;5.690667;5.6;;;;;;;;;100.0;1.0;262.75;241.34;7.366366;7.4;;100.0;1.0;262.75;241.34;7.366366;7.4;;98.7;0.986733;274.22;267.22;5.690667;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5206206;Cristalina;5707718.214;91562.29;5747945.855;92337.96;4602540.728;74978.26;2359811.879;357523.909;1198552.18;338479.529;4254367.497;348173.231;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;7;True;99.8;0.997997;271.14;275.15;4.616672;4.6;;98.4;0.985265;271.14;275.15;4.616672;4.5;;99.2;0.991734;260.66;258.53;5.319833;5.3;;98.2;0.984703;261.8;261.31;5.385167;5.3;;99.1;0.991166;210.46;207.14;5.746647;5.7;;99.1;0.991166;210.46;207.14;5.746647;5.7;;99.7;0.997246;260.36;257.79;5.3025;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5206305;Cristianópolis;134732.071;38450.93;134766.364;38460.72;120120.024;40553.69;56846.425;6953.117;28899.105;20392.111;113090.758;7029.266;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;7;True;100.0;1.0;272.88;288.5;4.840961;4.8;;100.0;1.0;272.88;288.5;4.840961;4.8;;92.5;0.922878;251.69;258.95;5.177333;4.8;;91.6;0.91828;249.29;260.09;5.156333;4.7;;98.8;0.988566;217.03;205.0;5.833119;5.8;;98.8;0.988566;217.03;205.0;5.833119;5.8;;100.0;1.0;255.3;257.24;5.209;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5206404;Crixás;611858.852;35854.61;613757.266;35965.85;699386.422;40813.87;102032.526;258407.132;183374.571;98042.359;641856.588;57529.834;Indústrias extrativas;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;98.1;0.982254;280.71;287.18;4.931172;4.8;;98.1;0.982254;280.71;287.18;4.931172;4.8;;99.9;0.998493;267.0;261.4;5.473333;5.5;;;;;;;;;99.5;0.994574;224.72;222.38;6.295875;6.3;;99.5;0.994574;224.72;222.38;6.295875;6.3;;99.8;0.998493;267.0;261.4;5.473333;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5206503;Cromínia;140959.31;36301.65;130555.221;33622.26;99575.553;28795.71;41943.576;5126.969;24274.614;22516.303;93861.462;5714.091;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;99.2;0.990835;265.59;278.43;4.587825;4.5;;99.2;0.990835;265.59;278.43;4.587825;4.5;;100.0;1.0;259.83;266.87;5.445;5.4;;;;;;;;;99.2;0.992718;224.91;215.82;6.180228;6.1;;99.2;0.992718;224.91;215.82;6.180228;6.1;;100.0;1.0;259.83;266.87;5.445;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5206602;Cumari;115381.253;39419.63;100191.901;34230.24;96879.552;34354.45;51542.128;5690.017;16921.745;17052.197;91206.088;5673.463;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;97.0;0.954545;279.89;281.01;4.82729;4.6;;97.0;0.954545;279.89;281.01;4.82729;4.6;;99.2;0.993631;260.71;262.02;5.378833;5.3;;;;;;;;;98.0;0.975556;208.0;210.0;5.7517;5.6;;;;;;;;;99.2;0.993631;260.71;262.02;5.378833;5.3;;98.4;0.983223;208.0;210.0;5.7517;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5206701;Damianópolis;59529.127;15790.22;51962.425;13783.14;44989.294;13624.86;9056.283;1459.676;13272.302;18405.266;42193.526;2795.768;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;100.0;1.0;266.01;262.39;4.353604;4.4;;100.0;1.0;266.01;262.39;4.353604;4.4;;99.5;0.994666;276.82;266.56;5.723;5.7;;;;;;;;;97.1;0.970589;239.01;218.97;6.506585;6.3;;97.1;0.970589;239.01;218.97;6.506585;6.3;;99.5;0.994666;276.82;266.56;5.723;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5206800;Damolândia;60603.878;22248.12;54855.886;20137.99;52509.212;17836.01;13509.564;5154.979;13012.004;18292.584;49969.131;2540.081;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;97.6;0.975025;286.94;274.36;4.826756;4.7;;97.6;0.975025;286.94;274.36;4.826756;4.7;;97.8;0.976302;288.87;281.7;6.176167;6.0;;;;;;;;;99.4;0.995314;277.89;249.9;7.810933;7.8;;99.4;0.995314;277.89;249.9;7.810933;7.8;;97.8;0.976302;288.87;281.7;6.176167;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5206909;Davinópolis;496504.304;261043.27;484725.251;254850.29;583107.489;278465.85;34945.151;508937.333;13892.495;22545.783;580320.761;2786.728;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;6;True;100.0;1.0;269.07;305.67;5.044485;5.0;;100.0;1.0;269.07;305.67;5.044485;5.0;;100.0;1.0;262.69;280.78;5.7245;5.7;;;;;;;;;99.2;0.988931;227.75;216.95;6.254972;6.2;;99.2;0.988931;227.75;216.95;6.254972;6.2;;100.0;1.0;262.69;280.78;5.7245;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5207105;Diorama;121730.795;59035.3;128987.146;62554.39;96858.664;39103.22;58353.743;2419.722;14007.38;18925.527;93706.373;3152.292;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;285.63;268.77;4.724675;4.7;;100.0;1.0;285.63;268.77;4.724675;4.7;;98.9;0.989691;280.95;266.07;5.783667;5.7;;;;;;;;;100.0;1.0;257.01;243.61;7.298096;7.3;;100.0;1.0;257.01;243.61;7.298096;7.3;;98.9;0.989691;280.95;266.07;5.783667;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5207253;Doverlândia;682107.609;98060.32;452890.404;65107.88;400905.133;55883.07;249246.733;11603.474;76729.615;46705.71;384285.533;16619.601;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Demais serviços;7;True;94.0;0.938809;274.72;276.81;4.691803;4.4;;94.0;0.938809;274.72;276.81;4.691803;4.4;;93.5;0.93443;260.26;262.89;5.385833;5.0;;98.2;0.978761;281.3;281.13;6.0405;5.9;;99.8;0.998187;227.17;210.0;6.11754;6.1;;99.8;0.998187;227.17;210.0;6.11754;6.1;;88.0;0.883113;237.53;243.2;4.678833;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5207352;Edealina;516262.695;129033.42;532334.984;133050.48;405228.316;110176.27;160143.092;105132.155;74547.847;28587.634;368410.728;36817.588;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Demais serviços;6;True;100.0;1.0;296.65;288.32;5.172114;5.2;;100.0;1.0;296.65;288.32;5.172114;5.2;;95.7;0.954252;256.27;253.22;5.158167;4.9;;95.7;0.954252;256.27;253.22;5.158167;4.9;;100.0;1.0;245.47;244.98;7.102777;7.1;;100.0;1.0;245.47;244.98;7.102777;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5207402;Edéia;1196282.559;101837.28;1197314.415;101925.12;923374.92;73522.97;292858.949;276706.81;212998.231;76524.13;859088.12;64286.8;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Demais serviços;6;True;100.0;1.0;265.62;263.72;4.368036;4.4;;100.0;1.0;265.62;263.72;4.368036;4.4;;100.0;1.0;261.84;267.67;5.491833;5.5;;;;;;;;;100.0;1.0;223.68;215.01;6.142028;6.1;;100.0;1.0;223.68;215.01;6.142028;6.1;;100.0;1.0;261.84;267.67;5.491833;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5207501;Estrela do Norte;113691.244;35473.09;85988.785;26829.57;74810.619;22997.42;24612.083;4728.089;18857.618;21490.123;69687.914;5122.704;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços;7;True;98.8;0.986301;275.42;281.64;4.77394;4.7;;98.8;0.986301;275.42;281.64;4.77394;4.7;;100.0;1.0;275.24;272.26;5.791667;5.8;;100.0;1.0;295.49;288.7;6.403167;6.4;;100.0;1.0;241.46;239.16;6.920432;6.9;;100.0;1.0;241.46;239.16;6.920432;6.9;;100.0;1.0;254.14;255.15;5.154833;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5207535;Faina;211347.189;29893.52;184745.219;26130.87;167617.966;25680.71;82348.207;4976.394;34089.819;37542.071;158956.49;8661.475;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;100.0;1.0;267.37;269.5;4.479142;4.5;;100.0;1.0;267.37;269.5;4.479142;4.5;;98.0;0.978663;256.86;243.86;5.012;4.9;;;;;;;;;94.8;0.954204;220.31;199.58;5.797169;5.5;;94.8;0.954204;220.31;199.58;5.797169;5.5;;100.0;1.0;256.86;243.86;5.012;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Centro-oeste;52;GO;Goiás;5207600;Fazenda Nova;248809.058;42336.07;184038.88;31315.11;152416.164;27858.92;62007.421;11896.452;42337.46;28647.376;144888.709;7527.455;Pecuária, inclusive apoio à pecuária;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;100.0;1.0;280.16;282.64;4.855483;4.9;;100.0;1.0;280.16;282.64;4.855483;4.9;;100.0;1.0;278.76;278.42;5.953;6.0;;;;;;;;;100.0;1.0;260.26;242.67;7.343028;7.3;;100.0;1.0;260.26;242.67;7.343028;7.3;;100.0;1.0;278.76;278.42;5.953;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
